ssn,partyUuid
11822849190,b0c4304a-f481-44ba-a42e-76aa5935c95a
17886799403,12574fb8-6038-47a6-b1a2-2da5e52e399e
15898297567,14ae1d6e-42cc-4e79-a5a2-981ca4c48c10
03890799417,3bde4c8b-37e6-4c46-9f83-b9059db4beaa
29869598389,da83fd04-5f68-48c2-ba4a-444ff51757d8
11836898070,838532bc-d6d0-4323-996b-f878fe0a0dac
03884898829,7bbc05b1-5d2d-4f58-925f-82becb74c5f5
04834298983,5e861d24-020a-4eea-844d-64f1b90e8e8e
25844599881,45c3e590-2948-4844-a589-f858bb63f93e
18821449223,142dd994-e636-4be4-b6e8-d62025ed98b6
29819797739,cbd99867-7f34-406c-9c11-59d4a0cb78e6
08916598573,0d747524-d673-436a-9f39-5dc37aad63bf
05888698444,54c9cfd9-fd5f-4639-a6e3-2c61910ba59b
02889197849,034debf1-7fa0-406d-902e-a6a280df1a0a
02819398200,c0d515bd-2813-48fa-98b3-fee6e473e9a7
08868297795,30d6c7ec-d8d3-42d8-b25b-17885105c919
05877497862,e4559260-385e-4d9f-add0-982fc1ea6b57
09864996520,b6d667ae-d159-4d8f-b564-df911a5c12b7
17847596635,3f7efb6b-9886-4d6e-a62c-d37cc0cbaac3
06859898201,40c25cb4-0818-4174-a12b-afbd7a7cd91d
04832749791,aa53e07e-76f4-4565-9437-a705cb55f562
10816996061,f401236f-e73c-4ac6-a904-073af083bb0d
04894998526,731d141a-f4ae-4434-97bf-41738eae5751
03902349919,af2d93dc-67f7-42cf-9ed1-caa6171b9477
25916497884,5474f44f-fe53-44d9-b430-dff799e14667
