ssn,partyUuid
11906197148,4ab4a286-4731-478c-8706-67afba5f8006
02818798094,5c12d63d-4c86-4af7-be4f-3f4aab082da4
08925699501,041a008f-14c0-4571-8024-9ccde35dddf3
22877798562,6d7a03b4-aa50-4cda-8e72-2cd1bd27ea2e
23818797443,0ec6876a-6ed2-4644-9bc0-075b30c57bac
05836997869,794b964f-c225-4886-8aa6-18de03eaab98
31904699643,c37a5d06-e965-47b7-be76-22a1ea663f14
09920549060,78159e9d-2013-409e-9aeb-a904f92244e9
06836698124,28d2e46a-7535-46e3-b957-1c269bff421e
17922748500,6fcd0339-32d9-4d3f-93ba-bb0c23d2f192
22881949990,4e7764c0-66e7-4f54-af79-68bd6d2a279b
06879699981,8b355136-bd6d-4c49-8a30-85e9d05cf6e6
10870949761,15cc138f-ce01-41b4-9dc3-8f1b03e9f258
11822849190,075343a5-7b54-49a0-8ffc-d22f9c7662d1
17886799403,6d2e885f-eb2a-41e5-9573-42be3568afd7
15898297567,db8f9244-1043-4877-8527-6b459348704f
03890799417,2ac977b6-715a-45da-9fc8-f0a8a981cce0
29869598389,1018d280-723b-4a71-8f5e-eae957b96283
11836898070,f2354c4b-4b0d-493b-a13c-ba04d4b454cd
03884898829,53c42bc0-0031-49ae-afbb-81eddc0e4c08
04834298983,878ab9a0-e9c0-4be0-bfdd-6a89c8303c44
25844599881,1d6786a2-e2bb-465f-8673-947ee7a77fe4
18821449223,1fc7000b-b975-4003-8e0a-2fb8b744ea38
29819797739,3c298ef3-7375-40bc-a355-bafa03dae5d0
08916598573,d091750f-d644-4e9f-b869-59c1f3fdc1c8
05888698444,bfb22bd5-f97a-49d6-b0e9-c689afeb7bd1
02889197849,ba5dcd81-4530-4227-988c-15c43071350c
02819398200,879af303-8884-45c0-9f6e-4c2a4845fed4
08868297795,d22ab6d7-2efd-4de7-8b30-d5da76f68bac
05877497862,779a8cb5-c80e-464f-81cd-88e1903b27fd
09864996520,f5204662-d413-4358-ab8c-0d0b6c3e3cef
17847596635,e13e3701-8219-4ade-9598-001ec66ffb8f
06859898201,f4c4c738-356a-4614-b948-32610dae31e4
04832749791,6856cf53-5eef-406d-934e-700aeeb4e86a
10816996061,bf7d5ab1-b225-4a81-96d5-a3b31c7061ac
04894998526,20cf3176-01a7-450c-a053-34da12852221
03902349919,92cc0ebd-455f-4959-a370-4990462de9c1
25916497884,9fcc1464-6e73-4816-a219-2a2eb39d46ec
