orgNo,partyId,orgUuid,userId,userPartyUuid,ssn,orgType
313514803,51450240,48babff7-ad63-446d-ba19-7ebc10e29ae0,158616,1367ab69-764e-454a-a085-27150c0c09f5,12897096100,regnskapsforer
314239377,51454463,c2380c66-068e-4898-bc16-c921c29287eb,1878521,5f9f454b-0b60-4028-92d7-d92f2e9a66d2,01885798000,forretningsforer
311051148,51617667,2d79f093-b61a-402f-a7ce-f607fcb6f6df,1872848,5e5397f7-20f0-43f3-a203-68244b32c9ca,06876599390,AS
212779342,51448779,114ffd69-9048-4740-800a-522efb105262,285343,c238a02e-9c47-4234-bc3d-e21e383d8949,13877196857,revisor
314248465,51451508,3ef24d84-69ad-4574-a541-69dc6f0fc030,1971162,74850fe7-161f-4011-abb1-a44db476e5da,20915697136,regnskapsforer
312834545,51607620,a3068abb-c239-4d52-aca4-fce0020dbc65,2290072,bc9b52ca-a9f3-4385-b510-28ec25353aa4,03907098299,forretningsforer
312668181,51639730,2fb265a5-e86b-4f03-b6f5-5e5aac0c7ef3,341205,2bf645da-b3f5-44bf-8aee-5eaac7d913ed,14927796385,AS
314239822,51448626,06b29d9b-2423-48ae-a676-0fec58de1eda,186176,d573c4a4-794a-4dab-b5cb-e270ce4a707e,11866598926,revisor
310149969,51448872,1f91b655-5f0e-4ca1-ab3c-4a4a475ad9fc,2217325,ac1388f6-5632-4deb-9a6c-824a887aa0ef,04847494625,regnskapsforer
312673444,51459947,eaa33fe0-29ca-4b01-93f3-9eacef03df36,2583356,ff02dc26-ee90-494e-9159-8a30f1ff6618,18816899504,forretningsforer
310735388,51589802,8e6bfbd3-ddab-4166-871b-ef80eccce5d1,1287185,6b03dec1-8ea1-4691-8a9e-a5a07f1325ea,17847798335,AS
310990361,51448680,9b8b4daa-f2c0-49df-9215-9554f41149f5,174866,e9cbd8e1-6fc9-4a54-9389-663cd13983bf,25877799797,revisor
310416800,51453346,030e03a2-4708-4933-8035-e8162d0a2d92,200512,4b7b3c5f-4ad2-4c55-a518-d19200db7ae3,19917999964,regnskapsforer
310143324,51451439,9ab83b36-5232-407c-b524-0da3b435765b,1438138,bcf8eac1-d1fb-454d-8fb1-77d927e2bda5,02906696226,forretningsforer
312795078,51800938,c3061c1f-3435-4cd7-9d94-d7e2952c1f30,1249768,ebf6b8c5-0e44-46c5-875f-76d777c0000d,31900199999,AS
314242092,51450227,85627ee3-1bcf-487c-99c3-112e64db4016,1449728,8f6dc6d0-1def-457d-a06c-17e90c2dc913,19915599500,revisor
314251814,51452523,d1212507-e1ac-44ef-8d4e-4f0f8f93b114,159319,3bfd7a84-a20d-4bcc-a934-61480a1b24e0,10886696715,regnskapsforer
314241134,51534879,0e9173a7-846e-4b89-9a22-c9b14175fb1a,1438621,98609ed5-aeb4-4a9d-aa7b-3c131b67b896,03826397976,forretningsforer
311185934,51629552,d07434dd-e569-4f6c-9e1b-466428620392,1418869,d078bcf8-b98e-4c9b-b351-7abb0c40c35b,29887097796,AS
313737365,51453067,93af968d-68e2-4350-80b7-7c98a69ab874,342503,e2c17798-599f-4c7b-85e0-7fb2b56b3401,13868399540,revisor
310933996,51452484,d9ac4084-de55-4cdb-81ab-7f6c85688420,1436632,788d49b6-558a-41c7-8ed0-d19697c02694,10905598886,regnskapsforer
310175307,51456283,bbb7f9a2-763f-4043-a755-b03532b3a806,186173,5beaa775-23f8-48eb-8b7c-a9fd6fb8b71f,17906995956,forretningsforer
313185079,51828149,5535a0f5-fbeb-47bd-b276-b5aa5226b505,2098752,91436cfd-9903-4362-b683-629e18e81fde,16877198794,AS
311736388,51449209,7a978c11-18fe-4a4a-971c-da37773a9d15,1263519,714f2799-e3a7-4b00-922e-9a2b4590008c,05924999529,revisor
310214043,51459213,3ac7ab51-18a0-4a8f-9f46-8e9ac1532d9a,1585990,1d5035b9-d3d7-4a68-acb2-621e1b01d7f5,11867598520,regnskapsforer
312810336,51449595,cc494294-859d-4989-9f6c-d6aec8f08d1f,1183630,c63bb642-8bf6-4629-bd04-1ae51c66e143,12897599595,forretningsforer
314194861,51897883,e3519639-d864-458e-946d-954099b6cf60,1740625,405d8160-9be9-4a58-a4ed-5db73e8b6538,19867594925,AS
310722871,51449193,ef5e9b59-30b0-4a65-b160-fc5216203818,258763,6fd79e35-75f4-4f4b-a3b9-0ca8b9caf81c,17868197706,revisor
314240456,51449287,9b911ea9-0b9b-4cf6-861b-564e72e67478,160926,25a59a9e-85f4-4ac5-9368-ff0ff015dfde,30816498100,regnskapsforer
310306991,51449376,a309845e-3da7-44a1-960e-b2581df62bf4,2349190,ca074158-22a8-4ca8-b629-8c80ba7585e8,14906899788,forretningsforer
312993163,51814723,b9abfae9-37aa-43ae-afe1-d2b31a027e9b,1722473,3c3d665c-eab2-42af-a7b0-6c298a344880,06842647728,AS
312963345,51449783,0ab9282a-3d4b-426d-a432-cbe5712dc052,1272116,a28b8a90-ae89-40aa-893e-0667fc70e0cf,07856298765,revisor
314239326,51448630,eef6c8ab-4a57-42e6-bc14-ece34ad8a72e,333952,75edbb10-49cc-49ec-9b7a-c61bfa808e9e,15893148970,regnskapsforer
310661937,51451427,0fa26974-4bb3-43ee-aaca-3ef46eac5bd5,159202,9d6aa900-3203-43d0-a677-8b5437cf9ed1,07925997786,forretningsforer
314036484,51733594,4c665a06-c1e2-464f-b964-0ef49a9704ef,1448596,c31fae05-2c66-4c8e-9379-279875a84c9e,14899499760,AS
314239458,51448646,c850f944-68fb-4e02-80db-80dce67bcc83,157587,420e98ce-7204-4ae0-b1f5-553df83f6a1f,22877497392,revisor
214241692,51449001,b7be69ab-f3d1-4b31-b1b1-47859cbd55e3,2153640,9db83326-ff01-483f-b988-4a70f25c5b04,09926397858,regnskapsforer
314249682,51448889,98d7c846-340b-43f0-b9be-dae73b96f884,1540474,12fdbb36-bdf1-4a15-b2d8-e37daea24f2c,13816499474,forretningsforer
312435276,51671621,0e2a1e61-9989-4eb7-a05b-38723d0ecc06,2419980,da17ab41-c7ff-48c8-b030-404a4a3cb9c5,14896397592,AS
311091735,51449552,a7f3046f-09f1-4853-88b1-9fb2983c5e8f,339768,78219b24-5eaa-42c2-8e4c-9a217fc3d7fc,02884695972,revisor
312805804,51449518,e64aee23-7769-42bd-a514-ba834dee8c4a,1268689,781dc782-7981-4e54-8d4c-57f2abf6b87c,08867795589,regnskapsforer
314244540,51450374,73bb77f0-77cb-4345-a925-e670f1d77a53,339933,b50e7558-fcfa-424b-a35a-45864d927999,05897497923,forretningsforer
310999776,51613106,ea443912-9380-4516-8e04-809a5e542c7b,2165492,a06aecde-52a3-445d-9e5d-35c456181ef0,27908898090,AS
312524481,51448888,29ffd112-39e3-448c-82e8-3bbf2a27e575,339365,59926b09-cf4f-4129-aca7-32ac5e9f7f23,16875397552,revisor
313230090,51448661,8369b52e-88d6-4f94-aa41-1c53f7ebd986,158552,28d9d736-7e72-44a9-8779-2fb817461e1d,01866297785,regnskapsforer
314254910,51449880,b744e967-fad5-488f-95c8-ea2360d6031f,1279860,4a04e5d1-8806-4d07-8c27-0a24171aca4f,17907098559,forretningsforer
311178652,51628913,58df3e55-72c1-425e-ba31-8987a472a601,2343311,c8b54cf6-5ce8-4bcc-babb-b20fa48a70dd,05856996540,AS
314241185,51448794,862ba0c1-1137-472f-ae09-77829f0ede0d,1261648,cee2db4f-8d70-47c8-93a5-ae38a0247d3f,06865499009,revisor
313245756,51450226,718da24b-8ec1-4532-8f3c-6d00c215e9a6,1314613,18c7fe3a-7645-4db2-98c9-4471add24d44,06866797593,forretningsforer
210463372,51454258,c9714f71-abba-4639-9cf7-4976ea3c419d,1516242,0d7bdea1-f7a5-4020-8674-b3b64e898684,49896701729,AS
311785222,51450098,1a733054-faec-41e4-8d02-e2461949fa24,285928,ef92efe4-c415-4c81-a103-f7dadf6ec957,28875599978,revisor
314241835,51459915,31d35dd9-3616-4929-9470-475ad14eefef,1903181,6533a90a-52d4-4abe-b981-2f3986a426fd,22866898484,regnskapsforer
311746987,51450210,62f6ed5c-1e60-4911-b887-195ef8fd0a48,1675408,31811350-4186-4e2b-9bf4-eaa983d3ab9c,29856199043,forretningsforer
311710826,51699097,3c6497e0-1186-40ef-a136-ca75510a42e2,2385676,d24f0eb8-5ed1-441e-85cf-c149260e9eb0,03817098079,AS
313903591,51460513,9b3209ab-abad-4802-b367-85d2a4fcb38f,161255,e3d32d4c-4e2e-44f8-ab78-38c389d47a25,15857898106,revisor
310091006,51454265,666af662-0da5-4e85-a3b6-0da515b555eb,1451429,6edcb475-576e-4483-9fa0-6ea1be0d4461,24876798855,regnskapsforer
314248295,51453524,d4a7269b-84cd-460b-a6cf-37e91a61da74,1444303,673ec74c-eaad-49c9-bf4f-6407ed343381,14896297571,forretningsforer
313036251,51817736,254dec8c-14c0-458f-ae72-a2354c5e84dc,1287101,5aac4aa0-ca24-4944-834b-1b52457d098c,02858496767,AS
314253477,51453881,233cd784-6e0c-457f-8575-fbeb6aba680e,1456560,e2d17e99-58b6-4e83-bae1-51c5fd4b9eac,13837398597,revisor
314239954,51448994,22c3656c-a203-49af-8477-ea1e9a8fe8f3,1417075,dbaacb52-3014-4874-9e97-ec51418b7d5f,02907396625,regnskapsforer
314273575,51748689,3867e1e5-10aa-4687-869f-bd69379de438,1623824,25d6212f-8842-44cc-9991-6a75d3d4b3d2,12926595553,forretningsforer
310711071,51587693,acbe21b9-4101-48b0-a692-63118af5b5c9,2187640,a5587810-1ec8-4fc8-bc38-2664cf76c6ba,09826496875,AS
313251772,51449351,81a6d6f3-e762-471a-b465-9c4a9c0ef25a,339773,1e2c85a3-926a-4e8c-b9f9-2b1c5b2b880c,14885099522,revisor
314244982,51450426,d0dbc623-c52b-4af4-84f1-2493086d0ad2,2497107,eb9359b1-ddfb-45a3-8b45-f34536111cd8,07897697933,regnskapsforer
312723484,51453080,911026c4-694e-451a-8aa3-7810f219da05,1653847,2c9ca83d-df54-472a-a2d7-b424f8e61263,29866099799,forretningsforer
314215362,51668341,214af077-d779-4dbb-a80e-18ec479267b4,2585091,ff67a34d-dff9-43a0-845f-5f59b20bef26,15929899358,AS
214251892,51450434,a3fc1d5a-43e3-45b8-9b4f-46c73e630dbc,341209,81bbb7e7-063d-45fa-8fc0-22706950e407,17845498598,revisor
314241770,51450917,87d5131e-4c97-40be-a610-87fa6c06e95c,339396,76362550-a493-4e0e-a85c-ed5e49d9a470,06897099495,regnskapsforer
311706225,51461709,f70e74d6-53b2-4446-b3d9-791581fca009,2427632,dbd5764f-af92-42db-9061-0e02d0ca4f66,06856698023,forretningsforer
312783916,51638520,607ac2ad-b9c8-46c8-b33b-6113776dae09,1565597,18b1cd38-1a11-4991-98f0-532de909a2f6,08898699588,AS
313065146,51448898,015e2c5b-512f-46f4-9b70-5303db948370,1450525,0a00bda3-6235-4835-aa04-d4424881fce8,04836895989,revisor
313441989,51449963,dc5096af-21f2-43f0-8287-d6bb9b4aa217,2021180,7fc0c270-7a2f-4344-b4e7-1491516ba073,13859499257,regnskapsforer
310677124,51456222,b5880e3c-3464-427a-b09b-c3fd03e22fbe,1691994,354175fc-7099-420e-ac03-0bfb02cb9513,14815699174,forretningsforer
313804577,51688047,d6390d0e-944d-4256-b6e8-5cb81e64d3c9,2568051,fb911976-8438-49b4-b9de-9f9ee1f1587f,28926699824,AS
310307548,51456826,86eb1aae-aecd-4488-ac45-8396ce0d4eea,2088027,8ed69e18-bb1e-4440-99d8-766a2a7f61cd,22825398582,revisor
314240901,51456487,af0635d3-3fad-4263-be06-d28848a31c68,1289289,8afd1348-c337-45f4-b893-7e06e567a548,20816298602,forretningsforer
313475670,51644227,3c90c2ea-a1f2-4c21-a6aa-06e5d707f76e,1453891,1d812cb3-ec6f-4ac5-a3e6-40053b8ffa0d,12876397372,AS
314240499,51450646,8a24894e-4bb4-43ef-be43-95139513c603,1269901,b807fba3-a3e5-442b-a117-c5033cf9324c,31907496700,revisor
312203189,51453241,48a3b3e9-896a-48b5-a1db-2590d40b3721,186561,4a50e938-7680-49c6-805a-15a8611bae3f,16926997746,forretningsforer
313995186,51884122,cf3ed23b-82b5-4c85-9fba-f49b7d25192c,2583643,ff12a254-3d28-46bc-b8f5-35f4fd5d85c7,10827699689,AS
314242246,51448706,32b27992-e391-4ec2-a3bf-4763b66c850e,251142,36973858-9a89-4d5d-b204-cb851577f555,08815697562,revisor
310193291,51454887,6de44e54-51f2-434d-88ec-49bf016d98c4,2448972,e0a63517-a3b9-4caa-b665-b8eb06da31e7,21887299584,regnskapsforer
314088263,51452899,b3fe0e04-4c50-49ba-b0ad-d18c8f2b98f9,2496668,eb780bb7-74ef-4c8f-a45c-684ec9d225b9,06838396893,forretningsforer
312622467,51788883,7db2da6c-33d4-4a7f-bb52-14b74e7fc69c,2001391,7b4ebef0-624c-4719-b847-2b7cb13c9bb4,14837295468,AS
314242211,51448786,73bf5e37-1ed1-4f95-9e70-8ce957f1f48a,339362,21838d84-3020-41c8-9e52-a4e313e7c02a,12887498871,revisor
314243994,51450558,4a06214d-b261-4695-b33a-0771a995b503,1260388,1b490ad0-778b-42d7-a6a6-30b9ea0d726c,08885399984,regnskapsforer
311138235,51625362,c0c3d311-b7b7-42ef-ad4f-5a50c81b4269,2558806,f97c5d1a-1717-4d03-b2d4-1379879010e4,06905798942,AS
312589672,51449097,41536f3f-27fe-402b-8559-733bdcfcbbe4,1449938,62cc68db-b61c-4459-b459-30ae9d163420,17893349340,revisor
211037482,51450005,ca159e8b-de93-4a29-8e57-3137a081d602,1597573,1ff30323-9735-448f-9b81-700df2eddbb6,26889397798,regnskapsforer
310433640,51563138,e649618b-e71e-4e5e-95a2-63c7a1258a12,2170231,a17be40f-7a13-40f4-aefb-dc8d6dc13a63,11885195948,AS
310438049,51457964,d2e02053-f9a9-4f5e-b691-4b72dbf0092f,162558,a958140e-5f8d-4c2c-92fc-b933e9840116,28833847394,revisor
314240804,51451113,af1c8fa0-e0d0-4913-8800-189891436c02,1563416,182e2ed2-2aa3-4b57-8761-7771d6841418,12837599626,regnskapsforer
314244893,51461114,8543ed55-cb07-4541-8810-2debf9aca011,1272497,0eb9d282-5fe4-4f70-8135-4ccbf7a510b8,31878597373,forretningsforer
313600335,51856846,6ca45e7e-d537-4cf7-9eea-490eeabc29a3,1878861,5fb29baa-a474-47b6-b355-11d46b7e2cf4,04925799314,AS
314249747,51451477,65bffe2d-2ca2-430e-acdb-3148d47e2efb,268644,db91f063-56e8-42aa-af5d-d3a3480b120e,11915898191,revisor
314319915,51481312,b45e4920-c9f7-45dd-9315-01642a5b3acc,2015753,7e8a7aff-caff-4c50-ae2b-f537ff4c3d59,19875399732,regnskapsforer
310242454,51459196,9e01d374-a73e-4dd9-88c7-dc7cde7fdde1,1881047,603277f9-334c-4241-9e39-bf1e0191499b,30837198913,forretningsforer
310477664,51567037,76a30d16-652d-464b-bd37-ce03f2fc23cb,2244061,b22980a7-0ab8-4167-bc91-ec82165d7c35,04833049955,AS
314241878,51451283,9ae3c3a4-5c9a-4257-ab3a-fbf85a4dc05c,1406669,3e8e524f-1651-48cb-b74e-3fbd6f57d354,01906499998,revisor
314239601,51453327,f8f57759-2500-4692-8da1-d3edc33cd44a,157816,84ee1bbf-4a33-4e4e-89e7-1e3b3eea1d76,08826996669,regnskapsforer
312908794,51449156,de3ad71b-9380-46a3-a9b6-3c1336f03efa,1431776,2153b5a6-5944-41e6-a4ef-53604faba0d6,03827297398,forretningsforer
312777061,51799679,48a9c312-d606-4111-b13c-cb277072a291,1530520,10bf52c1-500c-4507-a128-acef88577034,29849199461,AS
310094315,51455096,506ccd5d-b846-416e-a578-8ff78dd38cb9,1483801,06088926-db49-4886-af3c-5fa48048ae42,04827499108,revisor
314251032,51451765,2db375ad-3426-4422-9f0f-9e6006c59f58,1268190,e457c367-1ad9-47e9-9742-1989ca9f84e5,19905595922,regnskapsforer
312530422,51449599,e4aa43e9-19f7-4465-bf0c-ff1ba0c33bfb,158829,439c1a0b-0e75-4fe5-b2d0-6e60d6a6917b,09917096101,forretningsforer
313475751,51848219,5095e2bd-90cd-4958-94d8-2a2af0f14a4c,2309337,c0fa4c77-42d9-41d4-809f-084f5e3b8ffb,26899497294,AS
314250036,51455602,abde096a-b281-4d98-b71b-1ae42bf46bb3,1760973,44ed2433-94cc-4578-b10c-04addc04f4aa,13847896994,revisor
314084594,51449733,36d1f226-79df-4ff4-8fb7-bc26f229f631,1998352,7aa1aaee-4caa-40de-9799-9c74dcd7a8fc,21906998030,regnskapsforer
312409933,51451760,bb41e7ef-57c3-49bf-8bac-f14549f373e5,1719555,3b8e30b9-27e8-472c-8f14-2e524012e012,04916698548,forretningsforer
313603156,51708197,a57d96c3-2f91-4ebb-8fa5-428836d5faed,1427290,78538471-c7cb-4bd8-b0e5-6f9ffa76c178,22857998352,AS
313022021,51448698,e1743a77-7b40-46af-9778-1332c1caefed,339496,853c2c6c-3d9c-4398-b2d4-ec4c6d33da50,28885797727,revisor
313578585,51454424,16066937-8840-4127-b178-a3d3bd0ac856,161971,ff27f31c-84bd-468f-9c5e-575a53406269,31857195461,forretningsforer
314245423,51450105,9ecf63ad-5d31-4193-8a84-cd1f9d2ccb05,340786,1c83eb34-5f93-4eb5-838e-9fb643e5591e,04813349928,revisor
310122394,51451933,4b596811-fe99-4aca-9d6f-5a3460d14ac2,2173985,a2552d02-4f96-4ec0-90a9-18d6b987b1d5,22907896580,regnskapsforer
310846198,51449063,21a8ee09-311c-42b9-b38c-3150c66e4ac5,163629,facf61c6-58e1-4973-a062-23dc4ac78fde,69896301535,forretningsforer
311125524,51624244,e36a2f39-8d83-46fc-9bde-3b895c4b9943,1977830,7604ac54-2c99-404b-8d6e-caf79ef65400,19875996943,AS
214251442,51448800,d3db4442-6ca7-42f1-af28-e3be4ad2ef82,1261669,3fb769b0-96c6-462a-8614-04c70fac966f,29887997835,revisor
311107852,51451902,04e068c1-6dff-4c6c-a08e-7bb883124c4b,344586,cbca6c6c-bd41-47c9-99bc-9c91705fafeb,06815997385,regnskapsforer
310163449,51448753,3bfba9ea-2796-4ca2-a526-7cb3c1cd6228,161686,70860866-ba2d-4c8a-8980-09b53db0f4ef,04836795100,forretningsforer
312245701,51466789,c6eeb108-ed38-46ed-97f7-685760f98fd7,1453194,5ce5b1a1-11c2-4f5d-b489-9c8903e8ee8b,18825298939,AS
314242440,51452613,1a38624c-5f08-4513-bce3-d5b6c03af7e5,1658607,2daed919-8da6-4fc2-8880-580365b56b49,31855299952,revisor
313723798,51455411,3d242cff-f816-4b65-8127-2dee21ec05ee,2506898,edc465b6-e675-43d8-b0dd-d21ff6968b29,25887499481,regnskapsforer
310627879,51489713,de304fad-e50d-49cf-b88d-2bf4b1365f2b,1743756,410d7015-11d0-4fc4-834b-1499772eef82,07826399842,forretningsforer
213981102,51452520,e82a0733-db6e-4e31-889c-268e7a0cff3d,2288368,bc389abe-8b1b-4efd-99d5-61ae047fd522,20875599128,AS
314244397,51450782,23a013b8-7ee4-4577-b4cc-fb383525de96,1425762,f5a86e6e-b5be-4bdb-a28f-e503834838bb,03855998989,revisor
314248945,51448665,3fe6b042-ddba-4498-8072-94978006c7cc,200503,81b0603b-1d07-4e40-b0e5-d6099b31a398,06861098905,regnskapsforer
313567311,51461515,1c66e098-5b11-44a1-91c1-0d4eb105cb3f,1514818,0d290a88-622c-4cdc-9f00-57eabc9c08c3,22877097904,forretningsforer
313145751,51692257,f078691e-bdc2-4920-89e7-232746c5a626,2270670,b83bc6ff-8903-48da-9745-158f7e8a2076,09824098503,AS
314239385,51450461,fc5de0a9-2a0e-419a-877a-73c337cd6a0e,277403,8c8e5d7a-8804-46e9-8de3-12d02ec95642,10876398783,revisor
312939762,51454549,787c7f98-669c-4da5-832e-4e928fbbf322,339579,e41beea7-f32a-4f5f-abf9-23d50a5665fd,02866196748,regnskapsforer
210815872,51448874,bd95521a-17e9-4817-8207-735ef015bf53,158211,6c2f1c34-5c00-497e-b6e9-80f26bedbf90,11896799993,forretningsforer
312604620,51787639,cb89eaf0-7a6f-4c86-bfbf-4a1a0e53d6c6,1602234,21014090-bd79-4d48-94b2-5ef0eb82d212,26908799339,AS
314244125,51458382,90ca18f6-5865-465a-802c-0c575a4aca60,1617254,245dc715-8b27-4fb8-8101-4d1c794694cf,24855898191,revisor
313080935,51471068,3d086f89-b0ac-4a07-81fb-51621fee826d,1612129,23369aed-7f05-40a9-850d-68f293e2297b,26896596194,regnskapsforer
313565335,51453052,95e5f3d8-dd89-4dbd-aa73-877463b380a8,181838,e93ada44-69a3-4ced-99b9-fe6605abaef1,04821448684,forretningsforer
312481944,51779027,47801554-555a-45a5-b85d-1eac64c8d5f4,1248670,a70f5df7-974f-4754-942a-e71273e7c0da,27826797342,AS
314240405,51482614,3158fe52-e9b1-4a10-8b6d-fcf63efb2a89,2166749,a0b3a7f8-a938-40bd-bbab-b086ada6fcd8,23859399711,revisor
314279913,51590220,4ee7d01a-7c6c-44e8-951f-3a6a55aeff6f,341618,c0f9f477-2fe2-42d0-bdba-52e72568517e,23826098759,forretningsforer
210780602,51457733,7cf54377-c698-4ef5-838d-1228b95e8f64,2164177,a01bdd8c-c44a-43f3-8a79-e72df0e6d11e,17886898207,AS
314240065,51459117,e17c7e32-52a8-40f2-bd70-24957784ced5,2529959,f2ff0169-f472-4ca8-b76d-219ed9bf1119,28835098372,revisor
314246659,51449222,907ba958-6dad-4123-95b9-a43429614d6c,1908783,667706b5-2881-4d56-b52e-d583db4c9836,29877196761,regnskapsforer
213942832,51452679,e8e969a0-e3d1-46f2-8909-5e0231a5c72c,1248221,7b9574ec-0431-47a4-bfa2-62f28123fb87,20836499094,forretningsforer
313464806,51642795,c967fa61-0213-4ff9-a142-b1ba5b016d97,1442259,8240a836-7fcd-4d06-a876-60bd8c6b8e3d,05898296379,AS
314239679,51450052,29cdf561-c2bc-4f90-ae24-651fba85c12a,200141,bebccf10-7505-4ce6-96a5-bb5bcc93ada0,12845798727,revisor
314306759,51461519,093172ec-910f-4358-9599-b4015d169364,164186,a528b206-18bc-44ba-9590-bcc66f17633f,09845899190,regnskapsforer
313310744,51449426,13bea295-cfb5-4be6-a425-44c75347d254,1884752,610c8ef6-f8c2-4efe-8c86-5c44785fa981,10856598735,forretningsforer
314259122,51487491,d7eec888-479b-416c-b3e0-3004e778883f,2293803,bd735c17-c46a-41a9-83e0-d954d949be78,20908698771,AS
314241037,51450698,a8549d3f-ef02-4b4f-a4ab-d54223031690,2542204,f5c2de06-5a0f-4a41-b215-04fbaa9a5f11,31817498178,revisor
314243757,51496097,e2504328-d59b-4f84-a3a9-a8770a3c9718,1453629,26a8c298-c519-4c6d-8900-1b709f85f710,18826599703,regnskapsforer
313305341,51458584,1cb30ce2-baaa-4969-92f2-cfc4d7cac26b,1451744,ada101cc-7ca8-4e61-8d48-de5d8bb1f834,14869397416,forretningsforer
313236900,51686363,3320cc5b-2a3b-4764-ac6a-3426cddbec67,2571804,fc69d478-6d3b-449b-855b-597682bc8731,29819497433,AS
314241800,51449093,414360f2-1167-4897-9fa8-965ea0b55527,1432049,1a21546d-bb0b-4c8a-a3ac-15a560be8aeb,24876696823,revisor
314239733,51454723,be542c3d-0b4f-4fac-83fa-38cdb861413e,2386463,d27a7f81-b110-4702-a0ec-1530167c2e2a,03906299177,regnskapsforer
313760243,51530933,039807e3-dbe7-411d-adb5-e0f690978a5c,163200,e022d039-6da8-401b-9250-ef7d5c37ea03,08817696563,forretningsforer
