"tossn","fromssn","resourceid","instanceid"
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de4b3-b20e-72b6-acec-3e60f0652032
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de4ea-8fac-7579-af43-73411bb9e282
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de513-d5ca-7294-b634-9ddf7779ec06
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de522-6657-70c5-a284-e5fdf786c598
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e092e-6805-77b2-aa0b-73119e1dd51e
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de53d-6257-7178-830a-7e4ad35b094f
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e0965-4e6e-7724-9c7b-f9b89fc68a97
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1a3d-9eca-77f5-ab9e-aff616ccb481
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1a4a-e289-76cb-bf43-a1bc86de55cc
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de581-baa2-750d-a162-eab151d88b09
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de58f-f384-70f1-827f-35647a3d7866
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de5ab-2023-7052-93a7-0348fe505ce8
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de5b9-3879-735a-96e9-3f794e9c5aae
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de5c6-7272-75f7-ba0b-24ebb8b90270
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e137b-5004-70a7-95f9-d7bc7d54fdbd
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1388-7661-7725-945c-5fdb82d5928e
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e13a4-7f88-703e-b8a7-29417e826678
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de626-b1f7-74c9-bc8b-0c56a4d8e059
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1a66-a085-74e6-953a-8b17d0ce8d4b
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de642-39a2-71f2-a2e7-5e0da9b51b91
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de650-d0c2-71c0-923d-6cca91a323e5
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de66b-57af-7670-a30d-e0ab58a17508
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e13bf-9472-728f-b5c8-a45358efbaea
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de687-49a4-77db-8c31-65d316992fa2
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de6b0-0b9e-7746-88d7-5b60e08edf58
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1e43-7325-750f-927f-2d7480e82f31
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1a9d-9aba-708a-a14d-d2c993bcaa08
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de71d-b6dc-7170-b5a7-3ffca2d2880c
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de72b-3d8a-72e0-aeba-ae49a0e750d0
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e0a26-0225-728d-bf33-cd4e1ebf4516
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de754-9b30-74b2-885a-6da302048246
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de799-4b8b-7038-99c4-30b212c8124e
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de7c2-f796-73ad-9c8c-ebd77330c603
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de7fa-1988-732e-9ca8-0a253c2cf469
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1afd-5fbf-7711-a1c3-0be65ae4a322
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e14b7-7fb3-774b-a0d8-4139dcd56eac
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e0aaf-54cd-71b3-999a-cb5e853f4336
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e0ad8-8ab9-7353-9527-0e514a2410f0
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de8e2-b90a-7572-bbb7-12ee7ee86686
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de90c-2211-7540-ba14-bde1a769d1dc
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de919-ade8-7535-a791-01ecafdc5e8d
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de927-774f-7161-9f25-596d983b75f5
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de935-1002-72a5-a393-da0b879725e0
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e0ae7-6f54-741e-8f1e-5c692ba41856
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e0b01-1596-7415-b377-451f8bd4f923
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019de96c-5d8c-7756-8f16-1740efab563c
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1b18-c3a7-7230-ba71-8d0ad48d9539
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1524-e294-7676-8b2f-6221c0ff079b
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1b42-1ba1-7683-967f-3c3e5126fd19
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e0b7d-a866-721b-9d95-d4ab8b836a4b
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019dea7e-e8cb-7236-b59e-765add7a0c38
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019dea9a-9ffa-7218-ae37-78345968c677
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e15ae-0f0f-7709-9ac4-73a9cd40f431
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e0bb4-29ce-775b-987f-248d72f53f13
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1ebe-e699-7698-ade3-082cc9642e5c
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019deb08-978b-7149-ab0d-fbf0c69a8891
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019deb16-8ac0-73fe-bcfb-71802c312106
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019deb31-2793-7136-bec3-c9aa3d9a0384
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019deb4d-1d7b-71ad-a67d-5e9db779a7b9
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019deb68-a41e-757a-a3f4-6878e341631c
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e0bcf-5b28-725a-b8b9-e64075f25c27
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e0beb-5989-7664-9c75-898bc6963d72
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019debba-f2dd-7107-82f6-c6627aa5520a
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019debd6-42af-746d-ba40-671c51d32fd1
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019debff-c9d6-775b-b818-0ccb47f8334a
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e0c15-2777-7007-8e22-c597d2ba90b7
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e161c-043f-7304-8d9a-7c496bd8a79c
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1629-7098-7516-ab71-8461eb231fa4
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019dec36-54c3-76d5-adcd-e79babb40e7c
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019dec6d-6b68-70cb-b047-19ea4b1f5661
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e21b2-6953-7544-93e2-221c4efab823
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e0c30-b3ef-749b-bf64-d6af688bc01e
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019dec7a-cf9e-7698-bd2b-ad87afe8609a
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019dec89-1455-77e1-94b9-631e813b7ecd
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e21bf-9d18-76e2-bedc-5a13893d9ecc
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e0c4a-d596-75ba-80be-a996f018e4d3
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e21cd-80d7-71a5-b3a3-9e85dd1fbe9c
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1bcb-a14a-7570-8c45-07e0238ab688
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1660-8e34-771b-bb96-2d096ec14770
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019ded11-aa71-754f-bdbd-4e3d92e0ab5a
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e0c73-41b7-7213-9886-70f947f96a79
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e21db-8d94-7751-9ccd-0111ec29da94
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1697-4a72-7309-b31b-fe01f3f231cb
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e0cc7-9ae2-73cb-97ac-336275a15ac1
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1be8-1338-720c-ad04-150d277a2211
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019dee09-28f3-7210-b598-7350c40a25c4
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019dee3f-f0df-70db-a8a0-077cb8b7cc23
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019dee4d-b826-7036-9331-f8f0b2d6b67c
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019dee92-ba32-7629-98de-1af211fc45d3
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1f2c-b610-713b-b28a-4f4b1bdd902d
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019deeae-4195-768f-ba21-d6fe54f86315
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1f48-4388-7609-9c9d-339b28d8c4df
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1c2c-3a68-73e2-aae8-c7c7a15e56cf
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1c47-cea8-74cc-bba1-bcab8c9924f6
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1749-ddf2-7250-8a75-ac508de6491e
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019def53-01d2-7410-8406-be5889d8b073
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019def61-2b37-7633-9771-b3af69425108
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019def6e-2d06-731f-b16a-0c48b13a6fc1
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019def7c-252f-7281-927d-f329ed505beb
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019defc0-980a-7345-a44e-91ba76ab36eb
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019defdc-02ff-765c-abc2-0054c3196914
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e178f-4a3d-7645-9ca9-048a9bcaa28c
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e0d79-f1c3-7790-870f-0a193f54034b
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1c70-093b-76f3-81f1-a1ebfe13d8f6
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1f63-aaa2-74f0-95ec-f6e918b9108a
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df073-68d7-73ac-9237-ec2add41202e
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e17aa-a373-722a-a4cc-da3a48e9abd1
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e0db1-8793-73b9-98e7-e6308078f7dd
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e0dbd-3d71-706d-8d32-4dd11c388b46
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df0aa-3d2a-774e-9745-35337bc43b10
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df0d3-7425-7614-9d32-28e11d7201b9
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1cb5-2833-76c2-92bd-3c6fd1ceb52b
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df133-a330-73d0-91ff-c80496aa9aa9
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df141-7a1f-757c-b53f-5040277cfff1
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df16a-3339-7345-8665-60cda3526345
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1826-2b51-700f-a54a-1e42f2a32e55
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e10be-b4a0-758d-98e3-1087f1e61da6
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df1d8-8385-7119-b4e3-60a22be9127c
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1cd0-4c19-7484-8166-1691e2f1f892
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e186a-6af3-7155-85a8-78b1ce461350
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df27d-79f6-74b3-bf5e-2f7e44998ffe
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df2b4-23fe-77c3-b5b1-1389e4ace6e1
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e111f-1844-7549-af02-6c0ebbf9863c
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e18a1-77a2-70be-a78f-22d55d8d6c20
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e113a-a069-73f9-8c80-87c5baaee066
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df33d-5a48-717e-ab5e-488a6bd60a92
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1cf9-6227-7583-ad50-c51521eac1e4
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1d23-22aa-746f-b6d7-473f0fdb0ba9
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df3b8-a2c4-709e-a60e-f3525c0d0fd0
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1fd1-b2a5-75ab-ae54-2af7feb8e0d9
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e11a8-afe6-77a9-896b-60e4f060e6ed
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e2151-b56b-73ad-b91d-d8bf21a95b5f
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df3fd-a99b-775c-9589-7873c62c9360
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df426-a241-716e-813d-a353f2beecc2
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1d31-391e-747e-8ca3-6b9f0513ba66
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1d4c-3062-757f-9004-263d698bf84c
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df46b-ebc8-74ef-85fe-087a6e0bbeaa
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df479-8585-7536-97a4-c54ee2ac8cd2
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e11ed-4da6-75ce-adf3-f2d77a150f67
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df547-a4c4-77aa-8201-e310976b8af9
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df570-dea9-77a8-80d5-f34ca5eee123
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1ffb-078e-754b-8790-02e586269daa
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e2249-384d-7582-bd4b-dd550ba2b144
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df59a-7a92-76b5-81b3-7f0c97d2b59d
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df5a7-7f27-7587-a01f-2dcb100d53a4
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e2023-db2c-765e-a94b-af890eac1660
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1224-3cb9-75af-b3e4-087322013334
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df5de-5f56-74cc-ab9e-fe36fe5e1eba
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df5ec-345b-7521-a314-1c39128cf0dc
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df5f9-aad0-73fc-9399-1d632640809c
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df607-c081-7559-8429-692c2792baa9
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e125b-8f25-7101-ba27-34ee7c538128
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e1dac-bd5e-769f-9ee7-95df435a9264
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e198a-a38f-724f-ae96-53a8630f7bba
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df69e-c731-7371-b82c-8222f140a572
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df70c-4035-7734-a072-9db328a5fec9
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e3124-f106-724c-9bb7-da7fde48f9f4
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019df735-61a3-7155-a15a-a692b4f8ced2
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e2d63-d953-73ba-844a-868635cf2f17
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e2859-0e41-738e-b63f-52b187348e21
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e2867-02e3-76f5-a49c-e58f0550ba34
"12813448996","02816696197",k6-instancedelegation-test,urn:altinn:dialog-id:019e2882-5910-735b-8672-b86ee8b164dd
