pid,partyUuid,orgUuid,orgNo,lastName
06902848531,c4efe785-6405-470c-a4dd-dd9d2375f027,d78180bb-88d0-4a28-8261-644f9674a071,313857883,SKO
08816896577,b49a913b-00eb-4549-bf17-0bde3f0e406a,425bcc90-b8aa-41f1-aa5a-ebe1c54756bc,314040406,MUFFINS
22857998948,9509b40c-50b4-49dc-ae93-36f41a3cb933,5f910442-536a-48cc-87a8-20b40f79e83f,313628272,LYD
09905896102,7652c446-133c-44df-a36d-5e7d91b513de,024b7c89-0527-4fe3-9e7f-79c8f5edf0a7,212925772,HANDEL
19906897167,b8873e97-14f2-482c-a536-3ec06da5c8bf,f3785356-1065-4ed8-ba50-d285bdd40f25,313876470,FYRSTINNE
23823247737,4c07986a-55ff-4814-9244-475daeccf662,6512044b-1f1e-4e84-9d98-0bfe45ddfd11,310153621,SANDDYNE
18867099383,85805cb0-fc13-4083-979d-3e98dc7d2905,391afcb1-9108-4294-b12f-225125c5442e,313797724,BRUKTBIL
06893548589,a12300f8-d6c2-460b-ab43-7aed1d38b599,2e8c81fd-e918-433a-8f52-3d0c96d2b7df,312399245,ARM
10846097533,ff38c219-911c-4700-968b-8b88c24c89ea,5be1cff1-981f-4fd9-b191-3a71e173bc3b,312526379,AUGUST
07816596909,58149d17-c513-4136-bcec-3877b1e7451c,0806b544-530a-430f-ac92-7a22eba916c8,311715534,GÅS
16858997724,e7345994-6721-4e24-9890-076607872897,63c9f9ad-11c9-46dd-b847-3095a7fbd61b,312716097,ALGORITME
08818698098,aba969ac-5a2f-48ed-a733-f72a8c176d82,50e31c89-a1e2-4ff9-8f8e-89d7234518ff,313554171,ALUMINIUM
06829297785,a6a11f2c-7a2a-4da0-b9eb-73288432196b,6f6a8b5f-9dca-4d35-af14-9c76288f9279,313036316,SUM
31923649339,06b67bda-4f5c-48d8-9ed0-46afbdc262fd,b6e72669-e3aa-485d-a979-a06a64e7201d,313612651,PLYNDRING
12859498343,766c3b17-ff27-4736-8121-1e7900cf988c,a0a35781-cf8e-4d22-9f01-373c1ccc3b75,310679054,RESSURS
11885697781,d53a9ae8-9c76-4a49-9512-04c13a5431aa,fcc9187f-7e9b-4682-a48b-423a5d58d711,313480577,FATTIGDOM
27896297045,524591ee-b326-4ee8-a3bc-2f8404502410,09d40a73-844d-4076-9847-214c2c7fd3f1,310078719,FOT
04865198103,63cee417-dbc4-4cd1-bd08-78dda094cd9d,be57cdf5-b480-4217-a859-687bb1958073,313166546,BALLSKO
30819399634,4dfa0282-6554-4ead-87fa-d01526567bbf,22c5f050-e82a-4c58-97d5-082c63331353,310653853,BREV
10916998363,3e75d624-b179-4d76-b64e-fa8b674ea052,34a5aa2f-9de6-447f-b98d-1ceb4ca7ce97,313898350,BLOMSTERPLANTE
19918398174,7ca85cad-e067-4f94-ae86-d9189b7463d1,354bd2ef-86bb-4132-bffa-8ada8988b000,312755998,KORNSORT
10905099766,720f584f-e0fb-4da5-8d5a-44fff42925b9,46dcad0d-e68b-49a9-bd49-ebdce6a25757,310727628,FONTENE
17887998337,934ca95d-57aa-452d-8a96-7d0efc165e61,1c0c1bd6-bcc2-4caa-b22c-3372b4871372,312673002,HAUK
22848099388,b01f09a8-f12e-47b5-bc7a-c4bc0e022e33,d0fa7ce8-c22a-4940-8390-edd92074616b,312935228,FANGE
08855697522,48da0f52-1ecf-4e21-849b-05443e21e399,40f1cea0-fd41-4473-9978-28caedb36c4f,311026895,JOURNAL
08875998944,d642d927-47e7-4464-9cc7-d6b579ca590b,2fcc9621-7a0a-409f-a9fe-22ca448d2979,313917169,KRYPDYR
27846499119,c4041a59-ff77-4d0e-97dc-3693d9910a92,15929bf5-dd62-4f28-9e79-ee5222d5932e,313666484,SUPPORTER
10857494569,8b0834b5-f116-4c76-88be-9b979af9686e,e12e89db-07db-43b7-9df2-1e8594fc3216,312993848,HANDELSREISENDE
16855997901,328f0df6-3dd2-4989-a0a8-902b68f62384,0a513d8b-5172-4406-b329-27bdc90247b8,313237605,GÅTE
07816698183,21e72c29-3a6c-44c2-a52f-283631cd5062,76dba3d8-4e47-4583-abe6-7a4d006d541e,311732366,GELATIN
09869598256,d1f11d18-f813-4b69-86ae-c32d79d14f27,a4eb8505-40cf-4188-8f80-6f803fbbe697,313901998,KUTTE
11847499151,04828575-6fa0-4af3-99ea-439e44bcbc7e,b07a80dc-9962-4f1c-9e67-099112362d0b,310772216,NETTADRESSE
06895995566,a59f3747-e31a-4149-8006-7e9cdecb7ec6,3956e61f-d111-455b-a31d-8ab327ecf62d,310148288,FARGE
03877399108,36b16d2a-974a-4852-86cc-a2fb6e2cce41,97736b5c-0ce1-4857-84fc-ff5214097605,310308005,KJEDE
03825197159,aec65c88-c370-4368-a0ed-b8dc68eadaa1,b71b2f67-6704-40f9-b06c-e35b78e0ce25,312200333,HANDELSMANN
11928196552,f925e764-612b-4d73-b330-e5b89576a0b1,3c2da026-bf80-4f22-87b5-83b61c0a036e,313900193,KONVOLUTT
10854998914,13608b6d-c40b-43c3-95fa-8a8f3937cd55,e8e164fa-d1c9-46d1-b25c-d3987083a014,313152332,LOV
07823849758,9ab7a633-99dd-498c-8e2b-f21cae7c4547,fd90e5c4-94bf-448e-86ff-e8280cfc62d8,210962352,DROMEDAR
01906997548,a79edb10-6a40-43e8-acbc-44810717222d,6114ee6f-e9ff-4401-add2-b544bf0a0a86,313579042,JUKEBOKS
29817697923,346c600b-1cfc-4502-a7d3-0273c267ed31,f2807142-22d5-4f00-b393-8f68d0137dab,313027589,KJØTTDEIG
30898899701,9a737f79-a66c-45e0-bb09-b399c9d98570,1619a049-7d29-44e1-810d-e7adeec813d6,310980986,GLEDE
06816995998,5ca783da-2d43-419b-a618-0cfab9262de9,a3143709-2b36-4722-99f3-0b8851ee6bfc,311166557,KAROSSERI
14869997502,a97c87cb-1986-47f7-81d4-cc14b2f5ff08,01ab6f12-c4a4-434d-9b30-da2a4d2c76d6,310658782,FILLE
30818398227,b6a39048-520b-4059-a8a8-38535aa5262b,48cc3007-40ca-45c6-83fa-f898a01f9d88,312443597,TUSENFRYD
07916795933,de2a4349-9509-4363-a941-240d70be94cf,9f0e3d49-30e0-4e42-9b96-1aa6f4e19a24,313458741,SEL
29846796426,7b96394c-dc3d-47a7-965b-6bb017364134,41710e9e-cdfa-46e1-a7cd-0922aeb0e6ec,313197743,BADEBY
16885396597,9261cc43-9ad4-4cab-b021-e03798667239,859b6f16-fcf0-4a28-a07a-ab88d8c29f32,312950456,FREDAG
27904397704,b84220f2-79bd-4a4c-a9bf-1a1c9340a2a6,8833f5d2-3ad3-49a4-abb5-4ba49bb0864b,313553493,VANDREFALK
21875098389,dcd487bc-dd9b-4336-b95a-d525c89d6e04,7a622335-d70f-424d-8078-1b44b022a87c,312940035,LENESTOL
02839497094,8ba1b7ae-59a0-4f8d-9032-bac151572685,61f45a37-5c7d-4e45-8053-1161684a33a5,310111228,SYNDEBUKK
01906498347,b4a351ca-02e1-43fc-afc9-001460b63097,e46e990e-022e-4c55-985c-92a577405bc8,312538628,ADVENTSKALENDER
24918198985,5ace355e-c004-45a4-97d2-21fd1d50ab2e,a6bd48ad-f9e5-4730-9e58-e17277200fc9,310552623,SKRIVEMASKIN
22927295923,096a72ed-be5f-4ec9-ab50-71e92a5661d0,ee88d81d-52a1-4786-b510-283f85b28534,312577674,BARNESTOL
26928697559,e6d1a3ca-a609-4e4e-8be0-d0ff75e1c6f4,c40c3e4a-bf9f-49d4-9673-732a8b973609,311776363,ART
26837099063,b5a49f61-6eb2-4612-8ad8-b0dd2607c4a5,6402ca19-59e7-4c43-8694-da0db87ffe00,313597555,KUNST
09867497142,d91dae1d-8c64-4679-8832-752a310e6ec3,ca4c4476-69a0-42d8-88bc-90b74c921c9a,313813916,BOK
06909399260,b91f62a5-f54e-4b1c-bbdd-50b1bbe12ac3,bbde4476-005e-4053-949a-89c69309be93,312852527,GLADIATOR
28874499171,a393943a-3afc-476a-860d-bb2afa48188c,9175e350-d0a7-4c04-9c45-9197de6594c6,313486966,PAKKE
16887899766,e751de71-67a4-4dc2-b638-10638ca424b4,954dc167-5d16-46c5-84f4-00f3d153352e,310532118,OKSE
11857199946,241cf70d-5048-4510-ad91-e0b0c52589c8,bdaa00d8-b5e3-4865-979d-9e6d68e398fc,312206692,FALK
30837399900,a26a2487-4b4e-4291-92d6-115cee42274a,d3323124-c2cb-4491-a17e-ddb638201ec7,310183466,TOPPVINKEL
12888798348,e4d55172-c87f-448c-b051-ebf2977a6680,1831ecd9-422a-48e0-b667-7abb576718b1,314309553,MALERBUKSE
01876497707,e0c7d961-d5ce-4092-9284-574dedcb0505,5f035bba-92b8-441b-83f2-b2502760653e,313320707,OPPVASKMASKIN
18907094819,02c94b34-9fb9-4b2d-a43e-17cfd76ce1ad,1d8c92d6-9542-4ed0-81bf-999ca65d8253,313723089,VAFFEL
21855496957,aa117fce-c487-4fcb-bed5-75ad5a908ac3,944dabf7-164d-4c01-aa98-efb1e0b413bb,310810347,ADMIRAL
26844499980,83a935e3-fa49-426d-833b-3e0c494a624d,101a1147-a91a-40a8-99d0-5cedaa1d9ba2,310827746,STORSKJERM
05836399511,ea0a3327-e5f5-4b9e-a2af-19c4ea2cf412,b11da11c-207a-4d0e-8a1d-3b2c6674c264,313521281,REVEBJELLE
21824897201,0f7abba1-8a38-4f26-8936-8249dd18ff8b,31207143-254c-40b1-92f0-57c9b4a1c085,310282073,KAKAOBØNNE
18826599975,138f4527-d5cf-44dc-8cc8-0059a9477a0c,6c36d3cd-b1f0-47ee-8d3a-e90499e860e6,310027731,INNTEKT
16843149743,4ba1309d-6609-48af-9c20-cead865b283a,11e191ad-c941-439d-87f5-4f2fa7719ab8,312902699,ARBEIDSSTYRKE
19856998730,6ca82e2a-afa9-412e-a0c4-beb5d93c96f5,dc68268b-8409-4cd3-90bc-bb2994390126,310165735,MAUR
25815698129,4c3ff3af-f875-4da5-8756-122b95923835,0cbe841f-0bdf-45ea-8a10-fb4b55c5dcc3,310913030,BENK
01882547953,0748da15-6fb2-47e9-9e30-5b003d5021bb,c6f2c96e-e461-443b-8c75-2addf6ea660c,312987082,ANSIKTSKREM
26906299126,1b4aa909-56b8-491b-b17b-faf6b3d46864,85d71db4-d4c2-4698-a37f-5af478de923f,310078050,PAPP
06857097171,c279c1bd-29ef-4e20-a349-e74feee72036,aad5012c-e48c-4943-9a1e-22c27cd94260,313102645,APANASJE
07856899130,034a1493-94ba-498c-ad1d-42841e66dfcb,2fc5df50-7499-438f-b9af-027622516858,312777681,PAPPA
09830296783,7d5ec082-fc87-483e-826e-ae7e60a99fcd,d4ec6ed8-ea7e-4f91-85f9-b82f848a9fd4,312403153,ISKREM
09885998620,76400ed4-726b-4817-b35e-7e52a168274e,72f5be0e-7c73-463c-89f4-2cf58cee66f0,314128559,VOKS
19866898114,deb87ef5-660e-46bb-8ae3-d8d963768f4b,c7188aee-c723-4bc2-a917-9e327337bfac,313363082,LUGAR
09928997739,699f0bab-8f18-423a-a0ea-b17f1eff8742,754aa6e8-90dd-4fbc-81a2-68d2991f6420,313988988,ALLIGATOR
01839797784,b55dd5d3-00b6-4f64-9368-ffe92c97d77c,78c2acab-a583-4ad3-a0b7-9c083dabcd55,210365532,NETTVERKSKABEL
14829499569,9edd73e6-4c7e-44c4-8fbf-336f2b4efd81,ee68f328-97b3-4c2a-b739-e6e48fb5098c,312906295,AVSTAND
07817495960,2a7c1eac-71cf-4541-9fe8-1018411460b4,9449f720-b004-445c-b4a5-5e42b7fd6dae,314061047,MØLLE
31835894749,8aec2dd5-c543-4d7c-ad5c-99d99091c339,560a1ceb-3f77-4ce7-a194-13e4bc6cb1da,310147346,TORSDAG
13837398406,342e2b3f-1f50-40c1-a43f-d378e79e8f2c,0f4b2662-3727-4ff8-b6f4-599c183df230,310157724,TORSDAG
28915497359,4215a98c-1fff-4e8c-a3dc-f72d68074896,6af9cd6b-6fc9-48d4-9c61-cd2b7b6d5182,310348759,SARKOFAG
13913149704,3f301847-ec84-4a56-804e-3d4668dae114,044a8a1a-2b80-4dbe-91f5-0073b91c796c,310387207,FAKIR
29876198582,620b3d0a-9eb6-4bce-8a4d-5111d5b838b9,6eb09573-8436-470a-a078-ad622b293c70,313610365,TOMMEL
03865599365,fda28ab4-ffee-48d9-93ac-64bf5aa89b74,c847a5ed-ce44-4e58-af91-aedb6b6628fb,312790696,FASTLEGEORDNING
05848098711,9cda54ca-125f-46ce-96c2-c0b6b0aca66c,0a9993be-1669-4a20-881c-d5d3b4186922,312487950,BUSSE
27875197954,cb637623-81b4-4065-a0ab-619fd1d56fde,2a46b7e5-fab1-493f-8eb5-76d67532c0a6,311794019,EKSAMEN
10876899561,d1202aba-2913-4903-b1a7-55c10dd42df4,cfb2ad87-5a44-4c4d-b46f-d38349a93ace,313258009,KIKKERT
19886899311,ee936333-89d0-4d05-bcc1-7151d76dd5fa,3e21a654-f21d-4cb2-86dd-1ec21d3e326e,313071626,STOKK
06818196952,4e463f58-512c-4c39-9bb2-d54fef1e95fd,af5f721d-5693-45ec-8848-e8e6fc755c34,310810290,VEST
15822949581,c772290b-3283-4000-a139-7988a037a8fd,5434891a-dde6-4c17-9155-9608e87be8e8,313710432,KAKAOBØNNE
01877999064,0cb20e75-3dbc-40ed-9ca6-89fc5bfa2cc4,80340c8d-3a7e-4dd7-a9a4-e383c5a3b3c6,312786427,LAMPETT
27828799148,b656379e-2222-45ea-a872-8717c8c01892,b48f35e9-6c5c-43b1-b63f-539abd6a2e46,312939770,OVERSTYRING
04906996338,46220f40-37da-4651-9aac-80a07f13aa29,99095ce3-ca38-4aaf-86ca-945e3cc27bef,310778613,ADELSMANN
03866399351,2e084ca7-4d72-477e-926d-1c8d9437065d,1a5ebfbd-cd06-4102-a95e-4f4062ba9d0e,310406848,FORSTAND
09880097595,b0648615-0f66-406d-adcc-76a3ae9a668b,3b8eb615-2206-417d-afce-c8bf9f5d555e,312804034,BEDRIFT
27857498696,95b22d4a-1a77-4681-beb8-abc4a753ddcd,03ba85cb-b4c2-4a4e-8de2-7c6d477a7a52,310275948,STAFETT
05836897333,a256b5f4-14c5-432e-affe-df70ab139934,27214f19-af47-4850-8397-1d770370ee21,311721453,GRAN
07896997100,15fd3165-0a1d-4c90-82e4-9c36fd8811ef,8190b5ae-ff0b-4a7d-995d-45feb4de9cdd,313774864,FAKIR
12856198144,4d25a0cd-c05c-414f-9295-c9236841fa46,c9f5106c-6e88-4997-b199-9006dc70e3b2,310986275,JULEPRESANG
09835499631,18d3cae2-8b01-4c47-bfa7-09a79c29cad7,16bf3c0d-838c-4394-8071-da985b9ca505,310738883,FOT
16888797258,100236d4-b329-4b1f-83bb-4d48212a0467,92da74b3-b456-4342-9877-a5401608a7c5,312983796,PAPP
03878099698,21d4002f-4a36-4119-88c2-27a26df68d44,5343963b-b253-4e3f-bd65-8586050c17a6,310742589,SENTRUM
19895895957,f9434ad0-bf4a-4d62-acad-9f2e15c16188,4656c836-c84f-49a2-a407-f9b6c4dcfcc7,312698013,VETERINÆR
28858397334,f8bd3efd-7115-4780-9daa-c3b4efb36208,4776c3c2-df52-465b-9ee2-f5839d3d99db,214276372,NATTKREM
05907398643,0e08c5d3-9844-4291-bc57-37d1823fdd89,457a1ed7-f086-44e3-aa19-aeb228e3eb0f,310255629,BRØK
05839197472,753ce8cd-333a-4021-a6cd-ec5e973cf436,b72c2cff-3c41-4bf5-9840-cbf8bf17009f,313123995,PÅSKE
05874896715,98c63ea0-3229-4f98-9a86-3c54ba35d25f,b4083102-6eba-4711-967a-bb265d172159,310685356,PUDDEL
07827597982,18dacbfb-def7-4eff-8c14-6d7aa7240135,b5492b0c-371d-42ba-84ba-21a33ba01dde,212479152,ODDE
14903549999,f6f9f7c8-3743-4bd9-8cf1-c42c3f92ef00,f9ec3a66-7999-4bb4-9073-dd23beff3c0e,311813420,LAGIDRETT
01926197742,06b6d0d1-42f0-4e4f-85f3-ef681422b912,0d5763e3-b18d-439d-ae16-1fe5654f7e78,310197254,NATTKREM
30815999718,94f392fb-550f-475e-9f9c-5730c84629a0,6f585c6c-ef16-430d-a073-9ad13eb720d7,313647978,DOKUMENT
52836200322,2f51193c-48a5-4155-bf7c-af76c58e48f6,976582c6-053c-48cf-8b78-58e281167619,312174715,PIKE
10897298509,54eb4561-62ba-4b0c-acf6-8afde1539930,4ddfc869-8998-4d66-ac3f-9d461e1a35dc,310294977,STAMFAR
19927196002,43776f86-d018-444d-a474-c03f1bc728cb,8f6a3e3e-14af-462b-92bb-3f2d93eab187,313228932,GÅS
17856898318,8bd22a43-46e8-4e48-913e-b76f034e0371,d1c7ba7c-8336-4f62-8677-6620965351a9,313903222,KONTROLL
26845199956,248fc2aa-bf22-4491-b432-15475217de9c,d5ba2daa-3b95-4644-83fc-1adcd19b9540,314214064,GEBURSDAG
15906999576,f628d042-58d6-43bc-b806-29ccf89d1b78,6bfd5c64-2a00-47ca-a9a9-76070fdce006,313009653,MÅNE
01847095780,f9223879-17ed-47f1-a12a-6b50e1d0f972,58c93242-557b-439d-a017-9b0fc9dda1a0,312542897,ARKIV
10826599982,e68426b5-dcf4-4bd6-8432-d83a06bf8cea,e9eb77f1-9f83-4e45-8452-fc7bca8a833b,313603490,SOKK
03825498590,ddea72c8-a733-4b91-b55a-c1aa25ce36b0,5b742bd6-4594-46f0-b040-0f23bdbcb98c,312773341,STJERNE
26817099083,34bf4436-6562-41e6-a79d-7aacf71d856b,86feaed6-d311-4a21-9b00-66dec4e94805,313796523,HALVSØSKEN
10858295187,2d384876-8083-44b4-a055-70d9a72c3156,8edc836d-b514-4693-a577-3b71cf8ddfc3,310251763,TORSK
01916599575,9168f8d2-cf01-4b86-a898-bd5909f49438,19d732d0-6a66-4cfd-b64e-6d39bb6019cf,313840247,PORTO
06868997824,71ab6e1a-4105-48cc-97ff-2b5b145bec3e,32e4120c-2177-4b57-a92e-b16c86a77eb5,313340147,LEGEVAKT
11816098981,c52e7381-27c7-49a6-af8b-2fca34341721,f0d23bed-7334-4de9-8d0d-89f143d97943,313768856,PARAPLY
01856997479,4b9f1148-b97e-429a-8baa-bf598666bec9,8cc2b85a-4137-45a3-b42b-84b8bbeecc3d,310938408,HOBBY
04840198273,13587b37-f5db-4eee-8edf-0c417c73d345,dc2955a6-0f65-4b24-ae3e-f8a39a5e8d12,314220625,HAUG
09826299042,5217a510-4aaa-4fc6-9a95-41ef30b49775,eda030ee-5144-4fd3-a8f5-0848241bfaee,314277848,FELTTOG
15887398949,e7a0cdc2-932c-46c6-9d86-1da755f598ed,76813a34-e445-4e68-88eb-a797d52df894,314141024,PÅSKE
22902749571,3138a89e-4364-4f8a-8dd1-71c4880a5ef3,910b66b6-2ac9-44ad-90cd-b19abaf98cd8,311150901,MÅNE
16836297923,14a9e463-0178-4128-98f5-4ce51ebcc06a,4db19d27-f2dc-4f4e-ad73-0130f801ce53,310855901,OPPLAG
06918095924,78290036-b0a1-4391-803f-0ca687439d0b,978b0739-6447-4869-b838-8883ecf0f73a,312244853,INNSJØ
05847995957,12c88017-c2c2-44aa-b817-7dca78581764,9d60fdbb-0d42-4796-8d79-e8bf02edb0eb,310613053,VANDREFALK
02915297199,d54d2d08-42c2-401e-a299-c10061d9a7fd,e8fd6e95-7db1-47c8-a981-d4f2257bed8f,313960404,INFEKSJON
07825897989,1809272a-9893-4525-ba83-14a615c29e13,9c6e3b97-a263-46c2-ab66-ce1f88806d7a,312520338,ADRESSE
11897698783,1b2bd7fa-a5ef-4fb2-bf8c-24c1763d9952,2459be70-a409-4723-b254-4078b2e6255f,313457680,ALPELUE
12924897994,cd66d7b9-cdc5-4cf9-b04e-70f5162bfec2,3403bf91-54d8-4e56-be2b-e33de38a4909,310776122,ØRN
06926996396,6e7d6cc0-53ff-438c-ae41-d51e3a9bedd9,a5bb94c6-6e33-4404-a389-ca212d4ed65b,310695580,KOST
17916299931,240e8545-8a0c-4092-9d85-1f94328db71e,f6c38a96-1b85-4b89-9fda-3c36733f3770,312888025,BARK
15865895345,5e5c0475-6896-4263-9166-a858e55132df,790a37fe-55fa-480a-96b4-415e1a086a6e,310780693,ORDBOK
05928898131,bb89986f-39bb-416f-81c3-f60474b239d1,dbd75513-3e42-4d55-91f3-4348b7c167b6,313435296,KJENNING
10847999107,165d411f-b61c-4613-8b56-f8caba08dbf3,980b9016-1c5c-45c4-ad07-a56aa6e33ee0,312883066,FOBI
07907399324,259e05cc-70f3-4362-b1dc-f677035e3738,9184d7fd-334d-4c49-9cb5-1b8dd73408e3,313036596,ALLIANSE
02826998140,8b59113f-eaaa-4eee-9f77-c963cff2779c,5f7a734f-f44a-424b-8be6-cad10aad4ad3,311060147,GLADIATOR
23818298242,6539f746-aab7-4d27-a283-bc6d57cd109d,c615a1de-bdcd-49a4-b274-6bdda2e29dc7,310163988,KONDITOR
20887898686,623f6a41-8d0b-4100-995e-a3eab65d5154,bd825f71-2150-4abe-bca7-f421b5721862,314250753,BASILIKUM
13879899049,414e6b10-f669-4ec1-919d-b3e5c6382bca,c9314374-8830-4826-8815-c945ca62c922,213921142,SILHUETT
29908998403,04ce1a72-d8b9-471e-8024-0a3a85ccae94,565dc4bb-7f4f-4c73-9f1f-a2f0bf952c37,313480658,PONNI
21877094666,254500e4-aa13-4061-8180-cf655a70e0a9,d59731ea-4da3-4ec0-adbd-e606686b32ab,310420417,FORBINDELSE
12895798191,d7af0892-a331-4e13-80c8-b5137c40b882,4371bd5f-b447-4bcc-b390-38b818cf963b,314286480,KRÅKEBOLLE
03835698946,383a499d-79ec-4ca4-9c0d-9038c88d4106,aa6b1257-3b52-46df-ad8f-2c3078086d3e,313444287,NATTKREM
12915499102,c20d55c6-3d6c-4894-9dce-e61a8e837af5,14a6c336-ffb0-4ed7-bd08-da990c082465,310172405,GJERRIGKNARK
11857899387,05e82a04-e041-4e30-b505-06b1f87b92a0,08c255a8-5ef8-4712-8c59-15e58074e2ab,310151440,SYND
08925298906,54e1eedf-e80a-46d8-b674-51d107c46fd2,c4bb11d1-10da-4181-bf50-cfd6164be31a,313847713,ALPAKKA
26859296318,6475dd9b-6bb3-46b3-89ab-afccf62eb9ac,cc1347ca-18b7-4bf0-b215-37b69f86f6a3,313759865,FASTLEGE
21898099994,b61ec463-4443-4dfc-921c-31e225dce813,b8ccbc6e-6554-410e-9ff3-03cfc07f2a4a,310526223,TELEFONKATALOG
06854598722,ebaaaf67-7492-4cdb-abc3-38bb3fb9032e,e27b0d3a-8375-4ce7-9652-2f53c7436635,312635267,BRUK
28847996376,4beafc17-dfec-4d47-ae67-123bdd45ad6c,a15e7817-9af3-4276-a74e-edce4bd9d236,310819549,KJERNE
17910149938,4254cb52-0724-497c-8983-c07c6fc61bb6,b396dd7d-c59e-41f1-ad00-f403df820946,313796132,BEHANDLING
02877099116,98b075ac-0bea-4c18-a34b-5eb90311cad6,c11317a3-4fc3-44ab-8ad3-a245a2f521db,310803537,JORD
10866996526,9e82e951-7a08-4550-a91d-6b347dcd3d91,e5a8e367-d2d2-4f53-8333-d575327aefdd,312763214,SERVICE
07915898801,cf302b45-9530-4756-8f34-a8ef2d8c1e4d,ab0d8fba-d3c9-434b-a55b-786d5d730663,310095826,SEIGMANN
02925496750,d264e2f9-eb64-4c0a-bcf5-ccd6b0b9eff0,15c669d5-23ee-46a3-bf65-fbe34bb920ce,312478757,BETYDNING
20835397700,bc6baf51-d0f4-4893-a7a8-98e371072954,af0f27bd-81c6-420e-931f-52f1baa1c492,314255852,KLEMME
03894799500,1cb16cd3-312b-4cfc-838b-9b34c7d59bad,f4513186-900d-4a7a-9e65-d7c59add6b54,312857138,PYTT
12925995922,48e18a2d-f188-4794-9098-45452c6f1a36,68f24707-35bc-4454-8b20-e1ae9e2d907f,310247758,TREGRENSE
13927096743,d6df1544-43df-4711-b106-5f55ea829e9f,341f874d-6dad-4d64-82e4-de5dfc5a0b3e,312394839,FRED
29926998941,a7f73fa8-ac09-44e9-ae55-6d7dd8c190d5,c19c2e2e-7373-475f-91d1-08f27b7946b4,310626597,LIKNING
23834399377,d1a632d4-c43e-47f2-b0c8-b27aed901bcf,0e97e303-19d7-4c83-b5be-5eb7c006df14,313506916,JEKSEL
06847298926,f1d51982-424f-4b10-a9cd-6fb407a43e52,277c0b0c-19bc-40a5-b3ff-b0a5c1d593af,311815172,KAR
10848798571,ee321030-51bd-4326-a826-8c9e52f86e3c,ad705a81-ba34-431d-a17e-efdd4fa08a21,310148865,BUKSESELE
06906498594,288c315b-ee51-4e97-9b61-1ee63aaf8c59,248aa074-255e-4989-a632-506d8b5078cd,312848759,DESEMBER
17869299928,e5217ff7-f723-4ca2-909b-db7a552e32f7,dc430f95-56ef-4482-9bd1-0f572358dfc2,310694665,DELMENGDE
04876496335,e130f426-5e59-46c1-8750-2ff702b16109,4b431e91-2109-410a-acbb-e85672c6590d,312721953,FATTIGMANN
15886997385,e676a48d-5e92-46ae-9027-c6ed0379de90,5dfc6131-70c1-4e77-b4b9-6ff0deeeb1c1,313402428,VOKS
09906697588,3163ed77-cdb7-4a4a-acf6-6eb45b180fff,e245bbfc-c21e-4386-a265-6fa4389a5e1f,313489213,DOKTOR
01906498347,b4a351ca-02e1-43fc-afc9-001460b63097,d990f43c-2808-4f62-8d89-6b703fbe76e5,210940472,ADVENTSKALENDER
02888098189,cc8ab80c-f927-4ec5-84b2-f0e2ffa13ae3,9777ea88-cbd0-4b1e-87c0-b3b8e0d2b05f,210896112,INDREFILET
