orgNo,orgPartyId,orgPartyUuid,orgType,role,userId,userPartyUuid,userPid
213144472,51487536,b9ff67c3-dcb4-4c20-abe2-5509f39fbd41,ENK,innehaver,2556652,f9024f91-d082-4aba-8d88-0494948a8735,18837498321
310181501,51540670,2ce4e978-f73b-48c8-a113-013058aad0e5,ENK,innehaver,2148102,9c793de9-0f4d-4fe8-8646-904438a1d790,14887097225
312893290,51651609,ebb94abe-682b-4d91-9783-e5afe7e5e15e,ENK,innehaver,2481792,e817db70-6303-4807-9983-fd9979398b9e,07858298045
310911607,51464099,7b2fa422-034d-4c9e-a26e-849f5f1f93e3,ENK,innehaver,1620450,25164f5b-1e76-4bdf-b0bc-4b5a9a422cb7,11918694546
313800229,51870619,4c2ab414-08ec-4ae6-9eaf-7daf16270cae,ENK,innehaver,2236857,b087991d-5ddb-478a-8fce-a786cdce5c0e,14875099532
213712152,51492928,1b0dbf21-8379-4f91-9284-4ed176d1d639,ENK,innehaver,2175276,a29f300e-20b4-43c7-a1c0-7eba3bbb7358,26916796497
313737179,51866303,6c0a54c9-fb13-464d-a8c3-8d005a925405,ENK,innehaver,2360622,cca01fe7-f786-4537-9858-2e9bb404d64e,02833948213
210451072,51454128,049e32f3-40c1-42bc-bd0f-20ae3e24974f,ENK,innehaver,1543633,13b34173-46c4-4368-a603-fc98b388bddb,24925597747
313702774,51863914,57a12d8b-2a6a-4ff5-959c-6ef09111960e,ENK,innehaver,2121317,96698cdb-f7fc-4221-ade7-54f469907e05,29925899362
312524015,51473584,65cf48f1-c347-4fe1-b1c2-003c52969ce9,ENK,innehaver,2478486,e75a7fb0-bdab-4845-a0bc-43f5e858521c,02906897566
311042718,51616918,deb79724-f136-459d-988c-026b82f6c5fa,ENK,innehaver,1659498,2de15331-3f0e-4e72-985e-334bf6b10aa7,46918301046
213849662,51494239,fffb25dc-3b8b-42de-b069-8105e7556d70,ENK,innehaver,2383301,d1c420fb-a27d-4f00-8066-4b0423cdf90d,01826696229
312830418,51803373,bdc8e582-32b9-41de-83c8-a85956549748,ENK,innehaver,1616831,24451af0-a1ee-4e88-90e7-14fc98c7ba05,21857899439
310226866,51544717,c703696e-ed3a-4795-a5ce-e0414b49bf75,ENK,innehaver,2313315,c1e25316-a3e0-41ff-ac8e-4741a5f1427d,02846899408
310476013,51566892,623a0cbb-3cd4-4a59-8102-5b219e7d55df,ENK,innehaver,2370919,ceef0016-e609-4354-abae-25033bac383f,30888397392
310947792,51608526,a77cf5d7-decf-47af-892a-5500cdd29772,ENK,innehaver,1617837,24809cd5-116f-4d8d-9b0d-82239ab88c14,29890149535
312733986,51796635,85006af9-75e1-408b-b91d-d81fa9bb655e,ENK,innehaver,2148828,9ca28d11-c9bd-49e4-a1e4-7f904f423c86,25895698663
313064220,51819680,0d7f1e73-3188-44e4-abf0-8739011662c0,ENK,innehaver,1934384,6c461570-92b4-4d77-9551-655ee2e51fdc,05924199662
310362832,51556854,ba707794-6153-490d-b4aa-d77b25257ddc,ENK,innehaver,2452905,e18c4d7a-cc3d-440d-9f41-d22543fbd61e,11815599065
311717383,51699605,9f2107b5-f95d-4260-a2aa-59c3496af7bf,ENK,innehaver,1841558,57529c21-59fb-4801-b8ed-f59c3f62ca04,15814199190
312720256,51743538,dbc33f1e-1e31-46c5-b78a-da3fb4dfa35e,ENK,innehaver,1581101,1c34f77b-a297-44d1-ac5d-df1ff15693a2,01875296600
312662531,51791668,5fb5660c-17f2-4c63-b446-049aaaeb0944,ENK,innehaver,2086738,8e8e9d5b-c1b0-49f4-8347-d7709688f9ee,28848796524
213299522,51488997,91f4fb6d-99bf-4e61-a38a-c6cc66e85001,ENK,innehaver,1989362,7896c54d-e294-4031-b565-5402832001d0,05888499387
210223282,51451519,bc8c8d33-4719-4983-9863-4c68da80aafb,ENK,innehaver,2262153,b64bb939-45fe-4d26-8f56-7e8e20c9c21d,14890097570
313679071,51862283,23ea8b5a-099e-4e18-9ae9-7c08428e7d40,ENK,innehaver,1913027,676ed1db-aaa9-4f9a-ad05-83495444ee95,23905497464
314140508,51894139,a3e481cf-6b4d-4dbf-8852-ba544feeaf8e,ENK,innehaver,2040456,841b30d9-facf-4bdb-b3ee-0946e9cec2d5,20905899350
312905183,51808558,5fdd6962-2f10-4fde-8374-1e6006efb3d8,ENK,innehaver,2570277,fc12dd37-dccd-4adc-ba21-d9347f4ac8b1,30899496880
313867161,51875255,0043c534-3b6b-4784-8999-a9131abce2e7,ENK,innehaver,2032616,8256b899-d049-41a2-bd8c-1403383d901c,11867498852
313280101,51834715,0c2b3b43-7788-4e60-af5e-3f9d3c7503a4,ENK,innehaver,1622153,25768b57-8e3f-45ae-90e6-abbc1aaf2173,22818798117
310532088,51571894,21efff05-0bb8-4bac-8171-7c5bc6cdb6df,ENK,innehaver,149414,8ecce996-d065-4460-bf8c-507e6dc6df3f,11866699307
314292162,51449339,71392260-4407-4c0e-b2b8-064fc56f47d5,ENK,innehaver,1846174,585d6ee1-00be-4f71-a997-05b36c98fce3,11818098857
212739472,51483659,8c6a937e-aa82-4629-8111-01075840afe6,ENK,innehaver,1899225,645493cb-f75b-4a75-b035-22717bf9373e,04908898031
211058692,51460608,4c70cf5b-d849-4ac5-9da8-87c8069a7de9,ENK,innehaver,2170652,a1951580-7c23-4abd-afdd-8ed663ae9625,30894997970
313004872,51815532,37869b3a-dfe4-4d93-941a-c79df99e59d7,ENK,innehaver,2529851,f2f8c14e-f09d-44a5-add2-b354fbda2d31,16816397883
313767876,51868390,ba973cd6-1422-467a-ad2d-fdc247a4aad9,ENK,innehaver,2052000,86bb2ddf-2578-45a0-9d4c-769536dadb5a,26848999392
312844486,51804342,6a0669f8-7fb2-4c41-9b13-b504ab4aa25a,ENK,innehaver,1640492,29984a83-ff58-4068-93f3-abd1f344aeb7,01817999448
313328090,51838019,d454ee3d-0bfe-444f-982a-bd7a6d40de16,ENK,innehaver,1835186,55e528a3-ae4a-4b51-bc87-e35defff2abd,30878898857
310755036,51591543,113080cd-64ec-4e49-a323-8ed950369565,ENK,innehaver,1498612,0972a834-96bd-44b5-b1f8-fffc50c1d81f,08884397279
311805665,51706516,b3624510-a07b-44b9-bff3-0692c21df01c,ENK,innehaver,2546770,f6c94bde-3fd5-45eb-9967-65510fa5a5d5,16929699789
311020838,51614983,a0b1935a-0209-4a33-8519-b75ad6c834e0,ENK,innehaver,1434769,61526ee8-d4af-4db9-b644-1bbda7dcf408,19868398771
312905817,51808598,6e88d730-3ec9-4c5f-a7d0-b7f7b4f0d137,ENK,innehaver,2070043,8acfb0fd-3787-4233-af5d-3559a37288d2,10908199419
311154591,51626794,b69eb6e1-678e-4316-bf2f-f058542e7876,ENK,innehaver,1727543,3d69b972-0489-4856-9cfb-641f3a115471,30838999359
313771105,51868603,91ce37c0-a0a4-491e-bcaa-be3ed6626339,ENK,innehaver,1853147,59ec68e3-9039-42ca-bdac-6e5d42551693,24878899969
312676222,51792616,f467ff4a-21c5-48a5-a4fd-153b91f47d18,ENK,innehaver,1538326,1280bc0d-8ae1-4d2b-b5cd-89d7272670f6,08907999379
213897772,51494692,8d36a80e-dc3f-4d99-9dbd-859afa75d6d0,ENK,innehaver,2319531,c34f27c3-8870-491f-be2c-c8906064b646,02816696359
312526565,51506090,6fa30d24-ea3e-42c5-9598-6f0227a0d7b9,ENK,innehaver,2345994,c94f4cf0-9eb7-462b-898c-2581410f9999,17833348183
313651835,51860418,0cd60d40-e0d3-4fc1-8136-af84a7964eb7,ENK,innehaver,2185833,a4f1e1e8-0125-4d1a-935d-39788e9f574a,30876799754
313335992,51838567,858efa6c-8e5a-4afa-9d89-8173d777d2b4,ENK,innehaver,2148134,9c7af015-b5a8-4018-bd0e-6c5e28d7c7dc,20818796723
311810413,51706886,afdc38a5-317c-49f2-99c2-0be0e02e3914,ENK,innehaver,1772805,47a8da61-3328-4fe4-b424-e93baed73389,18909197348
312167999,51750471,922e6b34-afaf-4c45-8ce7-1b9700aa906e,ENK,innehaver,1606159,21deea18-2ae1-442e-a7eb-ae4bb1bc4f2b,22898198484
