ssn,partyUuid
21929899978,c789b46f-41dc-4703-a8a3-efc4404e84b3
19880549467,16a7d42a-0dce-4f22-b619-f64df51a2d1c
19905198834,307253fb-d6e4-4412-8a7b-c421f64fd2cd
08832448991,b3e0689e-defd-43b4-ba32-1d8dda49cef5
02841949474,99cf8c08-7b9c-487b-a6f1-4de42c5b2278
14819999482,42da6bf7-afab-4d86-ae06-0c950a6af26e
07826899756,4c8ff6be-72ff-4196-b244-d77190c3cfdd
16854897881,46a74769-eac1-401b-86e6-7a9183f83c28
20854198786,f930db16-8019-4869-aa01-56775922d189
27829898808,cc185b71-463e-4222-96ff-01a674bac84d
07865295094,6c62d5d4-1ed2-4fbf-aec1-712d84661fea
21816695578,7bbee37b-4ec6-4f35-a51c-95e432474ed3
08844798580,207e8164-8c0e-488c-b308-47b039541746
15847399187,fd7c7eda-d57b-469e-9bda-c48b52eb5ae3
10816996657,2f4040c9-ad31-4b01-a104-85891b3a5433
18819199058,2f561c49-d4de-41b7-9660-ae721b969570
21868395955,c232e249-4e74-4722-a14e-532f8c8da177
18849099945,7e12bb6d-ca5d-401d-a1f8-efe430ff5947
27849699488,993525f3-d8f2-447a-ba88-98e099cc2825
16903149055,ab0fb07e-a970-4732-ba24-a0f2be04eba7
16831749702,48f2a44a-a73c-43b8-bf22-2bf093b7d43e
26819798353,1c94f7bf-5706-4e53-8701-b8586c914988
09866797177,835ac3b5-f6e7-4ae5-b426-e9bb4f3a8ead
30908899810,b242ffd0-97c1-4abb-9e7f-79df78adbc54
25907097172,ce21fb13-ae42-461b-8185-573478cbac3e
09826395718,d233b116-8d9a-448e-9a2d-5a96ace7de0e
25825197411,80299073-7cd3-4f9a-b337-148267935de3
18826199306,7055af2e-864b-4a4d-987d-2be3d63a0ef4
03905998381,94f4e260-4291-49ec-abf1-e7224a37a35d
10911148795,cba96af7-ea57-4bda-84f4-ece96aa4da84
06917097664,5739ee08-b47f-482a-9a67-d7a698cac26e
09924798316,b7be2570-3e98-4e16-ba9c-8b938cb1dc1d
14869599469,b7b8a4df-5479-441b-8668-54037edf4f9b
30869298537,279f0216-b179-495e-860e-ad5ae9a1d326
12896198376,b454ffdb-0123-485a-8606-726ad5da98a1
12844197576,2851b416-4472-4d71-9c69-d08f44634c10
16926996014,f962ff99-be79-42ff-8419-70a42aa46c14
20919197316,f8084a99-cb54-431e-8968-f99ebad7467a
05867896114,cb82b502-4724-442d-a6c8-380092691af6
21819397772,3d0834e8-6f8b-4956-8c05-31b196b45e5b
26922549132,30cf3264-0f06-4e4e-b428-261e0c6b5d14
06900197940,7dbb30bd-0c1a-49d9-93dd-ba2b8d0e9b1f
15886797262,2163c18b-08a1-43e0-b38a-f270d9ba13a0
07912348738,7086b473-ba8e-400d-a606-bf0f212eb5c5
30877797852,8918418a-4e25-46c7-bf72-454e5ffb2c00
11852048915,5c6ac073-75ae-46cd-ba0a-a530753cd3d8
13827699939,06b3bace-1229-40c1-89a8-e849c8707ba0
07914099549,6e13e0e9-ec5b-4d19-90a7-ca68e8db21c4
30819899890,3a35341b-b613-436d-afc3-53b248109bc3
27835199067,6cf7eea0-9559-437c-847d-06be76fa88cb
04834598774,96452ba8-b38a-49a3-bfe5-7a9c474cf9ba
17848897167,beb8a23a-e930-4aab-83e9-335ef1a09099
20915098852,dbfee2de-f4a9-479a-8d65-dd859d4a8d76
21818697454,18e16269-6963-4b71-8e6b-fa1f9d0308dd
05886898691,0c4c8c7c-6cd7-49b7-a9c1-74ac7bea987a
17897998327,0fc68c57-2caa-43ff-947a-d7e6b3110c2d
16857495458,c8d50fc0-11f9-477a-a47f-25d058aa19e8
12916699253,2227a829-c9b7-46a9-956d-4e9132b913f3
20829596890,053e6cab-267f-4b6d-9413-5ece51f467f0
10928297085,867a6444-d071-403d-a634-595769bbaba8
30857397718,0f98a32a-d6f3-43bf-b558-b44ff1b58b13
18856798093,1840afe3-0af2-46d4-8d63-db4d18f16741
20825697501,32e94851-3873-462e-b00f-2b4a5cca6044
12866498197,5904731f-9327-4e8e-ac92-3eae58d70cd8
05825598318,884c0e1c-82ed-4900-9b95-d590ff61579f
16828198762,638b671e-80a2-4ebf-89df-d9b353a9db3a
17847196661,40d10740-e6bf-48c5-9150-9384aca7645f
13855897126,e27b5fb6-9025-4ebd-b52b-a41762b588f6
30862449947,c1c18a83-5c28-4f2c-bc06-e09aa9b565e2
26816496305,8fa9dfdc-9c02-4722-b755-0a15aa0c111a
20905697308,d6d8bfac-8f36-4197-b0a6-8f4753b6a37d
20817198962,9efb311d-f07f-4cec-ba27-c0e31d4990c9
18889097228,aa970128-cb09-4d34-9d1f-88547122bb00
25836498448,7a6d2167-00a0-4caf-b728-941c46f300f1
14829096871,ac33dae9-0ca6-406a-b6b1-d12ff2430ca9
11810299667,3e3647ce-d291-4099-9bad-4136299306c6
21874098199,55ba057a-75b1-414c-9f21-5c5f75e4464a
13842949402,9a37d080-2cd3-4c40-93be-5ec16a394aca
19826999716,645b9485-eee3-46e6-9bfc-580098d28a88
06818396722,17d65663-97b1-4ea1-82fe-e84697ed2382
11843149849,b1db67b3-3ef4-413d-93fc-f7440fe69a49
10832949677,80186830-6729-4069-8912-7d7651169ce6
15887697199,c3e1f0c7-207d-4d87-a64a-079880a9d19a
22885596715,789ba961-b71e-4a8e-9443-cf15ddb25454
20846096710,23e5a77c-4c03-432c-9ff3-7f4e6a31a5fa
10816398067,a1e2a9f4-499e-48d5-9a66-72021ed96394
22900247781,1585de96-304b-481d-870f-7c991a786843
20820548915,a72a4d37-857e-4174-80c5-13085fc7219a
04884398369,86492c82-7f53-4b75-9582-a00bb157293a
13834497659,e11cc284-5f59-454d-82f1-c156fc057fc8
16920699492,97009230-c65f-4c14-b2a6-5b8a76142fad
02828098058,5a8d56e0-76bf-4788-abff-4f4cb1d8fbb4
18907096153,1a7038bb-3dc3-4e05-9265-e25e4eb6d59e
25906596779,84d49734-bf16-474c-b2c2-b621285abc4b
08929899475,996bb630-f7b7-40ba-b35e-c7f6e224af51
12837197218,4ae1f2f3-ced1-4216-92b2-723d3724f020
17906196530,5e24a3a3-321f-4474-a7ee-c8a2d3639b6a
25849598352,f89e9a32-de46-4947-a415-7432db5f16e9
25836599414,3733c3a4-69c4-4016-a22b-00201bdd5b9a
31856899643,cc94034b-1f01-42e7-9a42-48004a3ee3f8
04828399549,5a7f00e4-02a9-47dc-81b8-ae5e11df8407
22837996604,4ef3957c-a4b6-4942-b446-cc442a8180c3
12889597702,a9b7222b-f800-4ea4-92d3-fe783c1dd7d0
13860498833,13724d15-5968-46f7-b1fb-3e7c2bae173b
02855897620,ccef1a27-dba9-4c86-a2f7-da3c627edec2
13889798577,9dde077f-589a-43ae-b600-71c886a3e2aa
18828298751,636aafda-a597-4f0e-b263-2834a405947c
16902048212,b7c79b3b-02e8-4148-a247-e10c5f9197e1
10881649727,1579b9df-584e-4020-86c3-fac586dd2942
23869396907,a63e42ed-f36c-4121-b35c-19c6253611b8
11829098522,2b156c69-feb3-4c6e-9381-bca065e9adba
02868199841,454ce4bc-954d-48ee-ae28-7936b40fb0f3
02854799501,d95286ba-b95e-45e3-9f9d-dc0df4ee0109
02879996840,855925ad-9b34-41e5-9614-a02ebcc3cc81
31921948622,f6d72f67-f879-44e2-a0f5-6a5a516f2e23
13877297823,6fb6be8e-f129-417f-b92b-b4a9043b410c
23894499257,c36c8065-ea3d-493c-bce1-975d38cf1ea8
17814599485,81f0a05d-8a6a-4c41-aa48-9d4bd379b877
25891948509,488849e6-eec6-491f-be96-87684ca44d16
23849298917,57480b68-8d89-43f6-b281-6c2c5fb6f75c
17831948647,83e456a4-5a34-4a1f-873b-17601665d5c0
23901646848,075d8386-11bd-418f-9125-0e5812e3e372
04916096017,8dc1f5a1-3b09-413b-9aaa-bc2e8a77b13f
28925996469,76a96823-4673-4b63-8d4a-3b48032bf346
21885398674,63b2f396-eb97-43c5-bb66-67de6b459cc5
27877797835,03a05507-f80a-442b-b258-991665281371
08915598383,6a6ea981-1759-4c66-9f07-b50ef5c08e8f
12878398031,03bae22c-ad58-4333-9081-218f9e3b9720
03816599090,5b5610e1-ae34-4852-a94c-4fb5c29f5350
29817298581,6d61fd80-c258-4276-956b-607bc672910d
13876499767,ce68ea24-151a-4c7a-803a-647cb034021c
07873248666,161a9adf-5f72-454c-8fa3-126860cac5af
17840597512,116c1b93-f983-48fc-83c3-b899cfb49df5
12925999944,d3b4bc5a-6f79-4720-b4d5-abc17e09ce81
02822946375,3bb26a72-1c87-4602-bbfd-1ed3ecc8d1d0
25907796739,68b51bea-7239-47a1-b3b0-451cdec82533
24929898687,82190f27-5936-4c15-924e-ee8bbd5b8628
30893849404,ef14ab68-6023-4c54-922f-243162cf0c26
15916499067,12a46977-1161-409b-9450-d420ec9efaf2
21879298242,c6baf0ab-72ae-4e05-a1d6-ea2f4caea97f
04927199527,87a00185-3c52-4ed8-81be-b3c7ae06627e
04919096778,77374047-8b48-41f2-bfa7-842c27259acc
01926998745,c623acb0-6e34-4f02-929d-087b48ba9993
14891449802,06d12b9b-a20b-412c-9e36-29d4fda0b5d6
12873549236,1b5e989d-ad27-4b11-9f17-a8abd0c887fd
13841148724,6abf822a-c98d-4c14-85c7-78fbf63bf4e1
03837397803,50cad9ed-16e9-4991-8cf0-1e419a68e4d5
03837599694,ce52bdd2-8868-4608-8216-d422d0891a55
12901349175,a9cd95cb-72be-45dd-90c9-8f0b945e0bfb
04849098700,84b46a03-f01b-47cf-92c7-1cde420f6d51
29896994164,7f635f84-5781-4a74-a3b1-66a91ea9dccf
26889697236,3febda8c-4f98-49e9-a466-f1d22fe83112
04835997206,0409d639-472e-4e8f-9412-2b4d530038f0
24848598395,34020940-ba46-4ec5-8397-2f6091062825
14896799062,884c3ca7-68aa-4029-a5c7-f223640f95ff
06899798765,cd94bffa-fec1-422a-acda-50246974a83a
20919099659,842b6916-7fec-4c1f-92f6-e4b644828597
10823449882,47b6ad32-5202-4a21-9265-74817b9eb4a5
16854498510,6fd2699a-7dec-435c-a064-032d304a4618
27827098995,3f3861e9-79ac-461f-9cd2-1d17a2a9f397
04864797488,720f6c55-73df-41e3-a7a3-a2d0951ef2e3
21855295536,f8bb3d3a-c902-4c01-86fb-56ec748b2a10
20867798847,a63db96b-ef2b-4dac-b9b0-431acfcfa02f
04896397945,bda3e14c-c4d8-4acc-80d9-991f4738ee1e
01874797541,10092638-8106-4f6f-82d2-bbbcb8e9662d
20855895936,b4650c67-8594-4293-a865-a03529e7e50b
04851849926,13b269ee-53a0-4f08-a949-05fb53e98fe9
11836895519,9d329613-d119-494f-85e5-31a8ba724a53
02906898945,1a20ea0e-28a8-42a7-9f7c-7084e0f692b1
14818598506,88fb8501-0f5a-4de2-800a-70d3bbe7c5c7
29924897757,ef983cb1-cc0b-4d16-bca5-c72b6ee140d0
01859799856,fd232259-d7c9-4f42-9f52-154b57d09f61
23900848277,2c0619b9-d476-4de3-acbf-7f97e3ddcbda
18918397503,69626c40-6333-4fa5-acf0-47854405bd5a
19833147911,586568cf-c33d-463f-995d-c2dc66241d60
08870099739,915629db-eb7b-4ba0-b708-a61fd098ed59
30904998288,d41dde7f-daad-4c09-b1e5-1e7346aaf717
10904999453,903dc15d-1a69-452e-9610-3c1bdba31047
15915795584,3bd83f46-1fcb-4df3-afad-6c2ed2140a03
05860749906,838af803-5b26-41e1-bef7-7050bd992402
10812348898,d3afc901-98a6-4ae8-8ad1-b66e54e83b43
24922049684,ff294a40-8a3a-4aff-96c6-bff2bc9376d2
27917899199,37782584-dad4-4910-928b-8ad6f02a53f7
02927397075,b0ca8fe9-f64d-4e72-af64-83837ecf7394
28827894798,164c2218-f1fa-4d72-8ce6-0a1783adb651
03880448586,fcec1270-8c21-48f7-b1ce-d4164e8305a4
14841949928,3686895c-7f15-4d5b-8f1b-badf5c207a54
01839698123,ad2bfa99-c1e6-49a5-83dc-f0f560d28736
05905098391,66386867-3fe0-48c9-8f0a-fc51ecd71a3b
23901248109,1e53106e-aad4-4ad8-94ef-a81dc0ae4447
13816099077,4b0581f3-3b6a-4721-bb73-fd6df282c49f
25890798805,5e779486-47ca-4503-85f2-1ee448fa8d3c
21917599111,932fe550-6e7b-4b48-b860-3fccec0a3ff6
25907098470,06b61504-669b-438e-b92d-64159c850baf
09811948907,f0786e80-6983-4cca-bb8a-ac5f1e9d4161
25906499552,3f4bb789-2734-403e-a436-bdf2883440d1
27921849287,c507e83d-7998-46b4-a82b-cce92c724945
06909498498,1272e96e-b62f-4b16-961b-912a7801dfa3
03912148911,275c4517-e682-4ec8-8c58-c5bf42846dc1
12860199988,aeef3901-bb87-423a-9e86-46937704eaed
18847296026,7d0c1f2f-d841-4de6-a664-b0391db140fe
15822749469,572b9bb1-d7ff-4fdc-8949-05d2f4bc012c
20896498089,8324e310-d343-4096-9b9f-a0a4a84dff9e
31874298959,7859959b-ca24-4814-b397-dbb9fccec8e0
01865397263,9981f900-79aa-49e0-938d-7137238f5732
01922349688,caa3a522-8fe6-42ff-bc84-cc5dde03563e
21838797102,7af52226-9e0c-4012-8c39-fd8b79b845cc
01918698163,d8834e96-4db8-409b-911f-0770e49925e7
23926098969,4d32f340-ab40-48d1-9a5b-3706dbdaa991
26820398245,a1ccd6eb-8484-493a-b90f-f5a9e056fb66
11896098669,b0c8e1d1-b570-4b6b-80c0-43d977a1a11f
01823548725,4d1601f5-d555-44e7-a116-a14776440cdd
04876596518,2927f2c0-1f30-4a1c-a0a0-1d5daa8bb451
13813649912,8ac20b03-95e5-472d-823d-0d20aa9915e1
30874798076,816058ea-2252-4944-a37c-3cf233bd3063
30861948281,4a90ecd7-7a11-4785-8ee2-5326b32167e2
09928697786,e7f4ab44-ee13-49bf-a87f-780fb41fe0bf
19863749231,9c49c254-f0a6-49c1-bf9d-a24def8a6a7d
03825696198,de21ec53-e7ba-4187-b6dd-8f5e83df323b
31929799413,fefc9ada-6687-4350-b429-9ba38fd79152
11840449655,7f705da5-b0cb-4f35-a808-5fefbb42c209
24874296208,b9b48b6a-b992-404e-ad85-994ee6124293
18815199126,be64ddc0-86c1-4a00-ba05-7d933c256d07
09924498363,1600ebeb-ecd6-4647-9c09-853676aa5e45
11908197528,739732ba-3ce7-4e85-8ee9-1a48d8bfec14
01897698621,17012a5a-5544-471b-9fe1-4498f2d01165
28910098057,abb5236d-1676-45e3-90f4-ceea9228dc6d
01851849838,757110e0-08c3-468b-9fa6-b20c4cf259e2
28814998241,d12ff115-c1f8-4b95-bf08-1a2784480c87
10848399391,c9356971-0af1-4261-b486-a489c9692e74
22814199073,d4c5e18f-70ed-4dc4-b8af-f107f32d4cf4
02885896564,1e91a6d1-6be5-4869-9186-35058285c96f
27920399520,e5c308ae-7f8a-43bc-b7b6-98b2a1fee890
07875898641,38f03b04-1027-491c-aeef-14265859e90f
13886796662,8d6a4148-b7d7-47f4-880c-b93fa95d0577
24920699819,aa9e3c51-5cce-4a98-853e-dac9da561c9f
18911049127,da0478c9-e307-475c-a053-5ef6eaf3ed43
23905899872,1093b33c-ef36-40e0-b095-b0c11bd5f737
29843549533,56544bf5-bde5-457d-b5bf-e96bd7b9b9d5
01927497642,ab9e6762-5a78-4751-99af-fbe6930af607
07817599731,01044d22-6959-464a-806f-b9301fcd1f1c
22907397460,7dd05139-8a28-42e7-9198-04e353b41ce2
29844099671,a032c5fe-048a-4329-857a-1e4a84512c12
24824898274,fefa76bf-5921-44fb-a068-0222eaca76c0
28834795738,ca0352c7-d5cb-45c1-9cf2-9f503f87c217
03845096758,156c50a1-0013-4025-ae9a-c90fa66dd1e9
21822548234,8357c78a-aeaf-43a9-b27e-254555830f97
05873749395,ae8748e4-d3a2-490e-bf8a-579bca4e5f7b
26908496158,2987ee09-16ce-4a21-be94-27d2c9c61e87
11854299982,d02f6f6b-047d-4493-8521-de46e8d8b042
23881849232,972b2dee-0a4f-41a1-8c45-0bf7a4fe147f
31830749740,4534c9a3-2e3e-460a-91c1-4c64b88d9e33
11913749741,9f6e1d9e-bc36-47a6-9849-71ee6073eb41
30849599131,95c5dc63-c31e-4286-a357-8cf2322762f6
25885799054,e67001eb-ec24-44ca-944e-723c5653891c
28847296854,ec0ec674-b398-4f72-9cfd-28fa59b11457
23893248056,b9875e5f-c7cf-4a08-887f-1d53460ab9f5
15863249705,fc4c20aa-2e8c-456c-bd0d-9a0a10062356
25811549137,f1509cea-e034-48b4-80be-718f81287228
16887899928,1da4594a-91e7-442c-a6f7-903447d9764a
30885597935,fcaa17f9-e339-4879-8436-64906bc282f2
21892249862,3359a9f2-393d-40a4-b23a-0f941067af7e
13866599879,938aabe1-fac9-4d94-80dd-732d7270ebc7
23892149305,be12c504-a9e7-4dfd-90ab-3fefc8e09ec7
10916298337,618fb3df-eb68-4871-bb80-8e05d8258228
19833049669,f8cfef19-8c15-4334-bf08-91fa43464ccb
13890198699,6936ad50-a5b9-4cbd-af8c-c774bf4f0ec5
30929399168,4b450dd3-72cf-4a12-bb30-ea7f6a1c6733
11922848183,56ad5980-9151-4ba4-bed7-eda807d32af1
28814398740,3181dee9-5208-4180-960e-1b4db1e7133d
27869097875,e1d23f12-9682-4ba2-b1ba-2696c3558e6d
25840347993,1dcad290-a2c1-4b83-b5b0-3c80841f751a
09876699157,fa5437d7-fff7-40fa-85b0-6a6891d09e80
21897399919,3e3c1d2f-93eb-45ea-aaec-cc4ea20b783d
08858699860,286db77b-abdf-4e10-9ffa-4a70f0d0d700
22925998293,76c413af-9fca-43f9-8879-4c28a0df9011
10821949306,677feb0d-cead-4727-82f8-03c8a173747c
18840798700,f9ef1650-9d96-46e9-af9b-c04e4e5b9540
21920499799,e92bba59-437d-458a-bb10-736b9523ef68
22897499545,39f86a90-52ab-485b-acb7-5ca1ab8b3737
18871249322,c70525bc-8c69-4440-8e06-b341ec4f9cbd
26819497345,5dade2b0-b509-4ac6-8828-8d45738af28d
09856299365,8d328110-9aa9-4321-b26b-aeab51c60f3f
26913249703,ff8f98e8-4f20-4375-9c5f-713557eb629d
24865197604,d2821a1c-4cc1-497b-9280-d6500714d1e4
29830199509,d3739a4c-6a8e-4b42-87bf-ac7688ef38fb
10909299115,3ede7841-85e9-45a5-8c78-01cfe6e1ae43
28838997793,79549469-4c0d-441c-bf14-73d3d3d220c1
28928196072,affe5e90-e96f-417a-9130-52e155f4f883
02819499791,d3e2c22d-733c-42e6-92f5-a9555c3199ad
24866297572,3b25e277-5c69-4cf8-a5ac-ed088208d2b7
31925498745,d0eb9356-ef0f-460e-8ebf-b3eb9c30322b
11870698463,a117298d-a3c7-41ad-8da6-49aa4df589d3
31876498513,74679e0c-f3d9-4dd8-96e2-7deafdd0374b
02905898402,ae6ec97e-6b70-4f68-9c26-a2301a9cf51c
17899198689,4ba6ba65-0bb5-4b73-b7a1-56988bd5990e
18839597424,a4715268-b47a-4475-a46c-481528eb0da8
23928299902,f745e006-802d-4562-b591-002198d4f32e
18897197010,c65daa1f-43bb-44b6-ae60-3082b464f244
04814398590,70c1b372-0b60-4c41-8d7e-69026a680be6
19843049225,a6c2c895-2033-4922-b78c-58f1d8798eb7
15834298640,075b4b80-8609-4164-aa0e-ec2cd9847426
07891549517,1d16257d-b90c-400b-9c60-178b64a5a0bf
17848299839,ccf88364-2134-41ff-83de-861eb8d917c6
01857399230,cca7c592-18ce-4ce0-a104-e8a2004a31c6
26926097082,3c042a8e-e55a-4b27-b43e-fba5a8dde5a3
11920349279,11b61814-3ce7-4273-8abd-91a181b5740d
22870449635,93fc6f57-2480-4d0a-9033-869c962b4480
01911649450,e4d506f9-c3e1-4e2e-9e9d-b56bd38eefd3
02854299436,0a99af6d-fcdb-4e45-b7a1-a57c6bea7b08
10885297698,3e664749-7d0a-45b0-a275-2c4ed3dbf25a
27886399915,07c33d8f-4b9f-4c41-b15b-5024cec3be4a
11825597125,c120b86f-0a92-4a6e-bbe8-3266111aa85b
02906599786,afc8fbbc-1ec0-490f-b936-b0083d01bc3a
10870649385,3906d9e5-720f-445e-9cf9-a4efb0e58544
10925199414,28b2c7e1-a79d-439a-bb28-df2326ed7beb
29861049300,ba5e3a59-2b95-4a73-a3f6-9e5f10e968d9
11856397949,6e6b156d-2155-467e-8e70-ba2dbb82af6c
28910799381,3aece228-de1c-449f-8fd5-1a8fd0bd7716
19874598286,00e9f4af-eb1b-4f7e-80c0-62de098f2235
21890799733,6081116e-0b11-4e18-9343-4f0a9d826d60
23878998804,7709fe11-e83f-4f92-a2d5-1d2ab394b9ca
22896697386,4ed69e8d-4aba-4951-8521-bcf99c99ad0e
02849998377,a5c1cd3b-439b-4e9f-bf21-91f5ad0808d8
30865498051,1fd6d452-1953-4409-80da-2122f320cea8
07837098852,99d9d8dd-0d1b-471a-a04a-af445bcb7032
02907499793,a1432cfb-402c-4fb6-8e66-cfb67ad86fb2
03929298267,40220fd5-b799-42e8-87cc-d5871d028827
04909299271,95f5cd12-d3ed-4ab8-a0c7-f6a3bb5e4ab7
15898898951,000d1ee4-2e0b-4189-9e88-c53743e72364
12900499939,435db6ce-e825-431b-897c-03e894072e23
24866798199,bef141ce-7bb1-409b-a57a-7c893b4d9a6a
10896197261,4c62d383-cb7b-4bdf-9791-7c605e27300a
14858096732,88698d5b-abb2-43a9-abc8-bc8ef1d7f432
23814696464,64df6de7-ad49-4cc7-9e6b-de89067f4b86
30919799303,b997bd1e-0a98-4e94-b7fa-736dfd5f8024
17896498819,3e48b124-ff46-4b06-8233-29a1a54b000e
22905999188,364dccfb-b2fe-4a97-965e-79127d20da4f
11864197517,c92e160c-e39e-4dba-afc6-8bb11df53495
11855999694,164148a5-0b90-466a-8b0a-c890facccc89
29920497770,8fc5b44e-ae63-4436-9796-7b5d494b3471
25889598150,5787ad23-eb51-441b-84b9-edd3abf26b70
11834599955,6cd9cfdd-bb1c-4a33-8cef-b99b5c822b42
03850797527,06277b26-6b2a-4542-9e9b-210e7535479f
28858098256,7af8660e-a5ac-4a45-a1d6-92cc2e139713
06907799873,b71121c4-7b1a-49bc-9ecb-b20fedde072a
20888596055,4500e8fa-4dad-4777-948c-e7376af7d45c
26871749077,2e85d84c-ea7d-4291-8d5e-e8eab5686a75
24920098343,79ee4e5a-b673-40bf-89fd-eac50bc1d2bf
28844996987,adad7a8f-f394-4676-8f96-247f4c897638
30855899171,88a96d36-d724-4747-9bb3-4aec941efa79
08865298251,51b39498-03a0-44e8-b937-629edeb912b1
29840199256,f65dc905-66d8-45be-9fff-c5375804ea1b
17876199165,20634cf6-3610-4011-8959-fb602c2d49b2
13837099751,d28af805-4f73-49e9-8e56-ef8802c41271
10917297652,730b2a90-d8d6-42c2-9fc7-10bed613e2fd
02837396657,a13b9cc1-e50b-45d6-acb3-a151e537b09e
06868796918,99cc436c-79bc-41e7-b594-541a41c05286
08918196545,58bb3ccf-f81e-435a-8b56-04d5eef3e8e4
17911047772,90c1a468-8601-474c-8655-01a6503a98fb
25815597314,b31db937-2b62-4099-9aea-194f9a2cac90
06836897615,1cdc4934-f97a-4eb3-94d8-3b7b8f724aa1
12820149651,25556be2-b2a4-406f-910c-5f7ee954042a
31818899044,02df1349-cb18-4bf8-893b-5664e54bd803
21886599509,949c6bd8-6597-47b4-850c-0efb119d3dc8
11914399205,af5bd484-77f7-47ad-8d7c-5ed56d19ca6f
13816896562,ff06dd0c-ee09-4ca7-b4ac-8257daee43ac
14878898266,4257d947-f491-4888-b438-6e62dc8af1f1
07858099573,597ee86f-9323-494d-b83f-2b0b139b8d05
13814897995,ef485e11-5f88-478a-aa7a-bc15db8f5f2a
26863749467,1ea77280-757e-4657-aed1-369f3ab40b69
04897697330,f26646c3-055a-438e-a3cd-2e7903d4ee2e
02929097745,07b2eee7-d987-480e-b97c-a8c0a79ae539
17906696959,0a2ab519-ad0f-46d3-ac14-ac1ba968b3c7
27877197234,6d4a015d-b8e0-4cb8-8989-5971586155ca
09827199483,38dd61b6-5679-484b-a110-60036f0faf20
11849399006,f67a26c5-18de-482d-9e98-953fc0eee31a
11908398949,a0ab3d0c-0052-405b-9f11-e48136f01981
07887798839,d98acc0d-f461-43b3-a6f6-b90f8aa4347f
01928397064,f40cf9fa-77b2-4a07-b8f4-d1ecad163002
15883449646,0443a4aa-051b-4989-bf42-510d86cc38db
19824795978,6d81089a-fbe3-4ab7-9788-0f4e8c306ed4
25830498721,920202d1-7a4d-418d-a1a9-7ccefd4919a9
