ssn,userId,partyUuid
13884995935,20095231,10afe8bb-82be-4323-b648-cf1d10f2f344
06875899587,20736581,9fab19c1-0057-473f-afaa-994dc104ff90
18825797463,20648759,8932629b-0bd7-4b02-acb6-742c6569d0dc
07820249172,20681661,8c891138-95f2-4f12-bc5d-d63d09289010
29864198889,20985644,d71f647b-6477-4c58-8bd4-0e822052d0c8
30924396675,20873804,be3bd515-ba51-419b-a10a-a688c14b970b
08906696836,1000022399,3da46ce6-1db6-4e2f-a277-2fc28229d25b
26884897741,20858460,bac7f309-5508-49a3-baf0-2a73a1c899fa
16851349638,21116452,f449c610-1c5d-4867-9ea9-ce9fd7a4da10
23835397041,21095690,efa454b3-33e2-4944-b764-94346f4e568e
17853549746,21036601,e276f9b4-756f-4d18-9338-274dad426aed
