orgNo,partyId,orgUuid,userId,userPartyUuid,ssn,orgType
310416800,51239796,c40f4f34-973d-4272-811f-749fdeb6adf7,20206715,28ef40bb-873b-4090-b525-9a278c6ada6a,19917999964,regnskapsforer
310143324,51237933,de3cf948-f65c-47fe-a1e4-d932aa45b0fe,20680399,8d4ad18b-aeb6-4b8b-abe8-cd9e07c4a3db,02906696226,forretningsforer
312795078,51587402,a13303a6-1d67-415f-a32f-215290044aee,20552854,72468950-d6bd-464a-ac29-ca7d4d1806e5,31900199999,AS
314242092,51236695,6f7808f4-382e-4d4a-96aa-2a4c34c4183a,21053312,dc11fd71-84dc-4c1a-a214-43eeefb561fb,19915599500,revisor
314251814,51239007,3053765d-9f9c-401f-9a93-13c496b71eea,20682207,8daf0f77-0184-4ef9-b9ed-8b100b0828b5,10886696715,regnskapsforer
314241134,51321368,6ce7a840-859d-4f3b-9d23-3c4752651ee4,20308834,3e81447f-5bc3-40a8-ad5c-5f998ad91f98,03826397976,forretningsforer
311185934,51416017,9109411f-43b2-4695-bc53-610896fc26e2,20300979,3cd90769-7d01-4db6-9ce7-e07f84f593f1,29887097796,AS
313737365,51239535,a08631e1-c81a-47b1-85a9-60b3119658bc,20979722,cc848e3a-a1fb-4083-bcdd-e069c5374948,13868399540,revisor
310933996,51238933,488f4bf7-2401-4c8d-b6d6-9a44de4beae9,20396005,51046f4b-d839-46a7-8ab4-82b84c1b02fa,10905598886,regnskapsforer
310175307,51242764,06427bc5-6661-4bfe-a666-4ab13390db78,20128031,18403d99-e383-4824-b08b-30efc4999be3,17906995956,forretningsforer
313185079,51614781,d4202f59-68fc-4d24-8b2a-48106e52e942,20334744,4408d0b8-cc0f-43ec-ae96-1b398eccf86e,16877198794,AS
311736388,51235665,0ee58ec9-dd84-4623-824b-070eceea4a09,20821000,ab1854bd-efdc-4656-9ccd-d633be7aeeb4,05924999529,revisor
310214043,51245683,b534fe4b-c41d-42d5-aa8d-450d2b78d5bd,20458797,5e51b17d-a4a8-45f9-8b26-1a497b112fec,11867598520,regnskapsforer
312810336,51236069,d525ea5f-9ce5-43cf-bbbd-aa47d90f4925,20445873,5b90f5f5-21f6-4254-b5c5-62b7988818c4,12897599595,forretningsforer
314194861,51684509,8d6b2f5e-1976-418f-a7eb-6580dd66feaa,20050085,07bc02b3-ceec-4ac2-a582-cbaf31a18732,19867594925,AS
310722871,51235671,3154dae9-9b13-4112-a9a8-5f2d458b22b6,20264847,352c583b-8c9e-48e1-9618-2f18cca8ebce,17868197706,revisor
314240456,51235744,60ed49f0-08f0-454f-bc5d-de90c75eb107,21066282,ded88b8f-9c1d-45e2-80b8-02cd120f4317,30816498100,regnskapsforer
310306991,51235847,f223da50-ed7b-4a54-8890-3ff3d18c1085,21205135,fc6a26a5-a25b-4296-aafc-21272e8376a3,14906899788,forretningsforer
312993163,51601355,1252e2a3-4c05-4bf8-80bc-cf64b44279ee,21176203,f63ca8f9-d009-47cf-8215-f521441d9ef8,06842647728,AS
312963345,51236273,7e01615a-af77-4306-aef2-afc675606cf7,20265108,353d4ce1-43c9-424a-b9a0-87e4f603a3c5,07856298765,revisor
314239326,51235120,ef11460f-6add-41f9-b8d8-4c9b6fec81b7,20013225,d26380fb-a2d9-4724-a803-f268c8663841,15893148970,regnskapsforer
310661937,51237893,138c03a2-6e04-486e-bf30-bd20ab743c60,20223733,2c8834d9-6265-42c4-ada8-fa6683634daf,07925997786,forretningsforer
314036484,51520078,d92896c2-8483-41fb-bdf3-7d717ce74f20,20672680,8b97f958-5497-4d3b-b400-167a0729ac96,14899499760,AS
314239458,51235102,7c1170ec-8232-4998-a277-0ba224808541,20013150,273bd5b7-61bd-4b94-8af7-aafccb7bc37c,22877497392,revisor
214241692,51235478,686e562f-f2f7-4c86-a76a-3f50ed86c697,20776871,a1b88f8e-d8bb-440a-a44c-ad9397cc9df2,09926397858,regnskapsforer
314249682,51235368,45300666-bcd2-4659-a88f-ce16781dc226,20730315,97e2084f-314c-48f5-8458-c1a459e36990,13816499474,forretningsforer
312435276,51458085,346db671-7dde-4ed4-a7ee-8aba1d7ccdcb,21175779,f624b46b-e3d8-4a1b-958e-3f42a0874b77,14896397592,AS
311091735,51236030,9603bb95-126e-4261-b91f-c0f3823a8689,20487640,6621b2d5-eac8-4324-8589-a6f0aa81da36,02884695972,revisor
312805804,51235991,c6acb147-2074-4ad7-8175-f1874eb848ba,20131446,18f7dd09-7506-40db-b7fc-ef060cdc1821,08867795589,regnskapsforer
314244540,51236841,e47fc81e-57a3-439e-807b-b86001a141d8,20425001,5721cfa0-36c0-4ae2-8038-4090aa5c670a,05897497923,forretningsforer
310999776,51399573,d325557a-18c9-4343-a108-a971a3ab2907,21032230,d79ab5c4-61dc-49f2-99ac-97dfcb19a542,27908898090,AS
312524481,51235386,ea5cc3cc-fa59-43d6-998a-7aca118dfa76,20636345,83f1b3d7-85dd-4326-a493-5d2d3d94cfa9,16875397552,revisor
313230090,51235152,746d36f4-dd5b-4911-8d7e-928fc4615be8,20012189,7c199393-880d-41e4-8873-644a39b3e125,01866297785,regnskapsforer
314254910,51236348,3f69b18d-a0dc-43d1-9e7b-a6f649cb5a5b,20662121,895c8172-50a5-4616-9ef9-547f026d0c5a,17907098559,forretningsforer
311178652,51415381,8ea6ef9e-cc9b-4bc6-a8b5-0e3c36cce665,20530860,6d95466b-f280-4d80-8dce-9e08a210f8c0,05856996540,AS
314241185,51235277,9e5fc0dc-dea1-4d4b-b822-96bb9dedeea2,20737517,9965c071-d3b1-4e1d-8b12-1f3f1556ca60,06865499009,revisor
313245756,51236698,826ffb36-7ae1-4517-82d9-65a52bc8302d,20600829,7c6d1b02-cf4b-406f-a63e-ab71ad0137d8,06866797593,forretningsforer
210463372,51240748,6eeb25a7-a479-48d0-a5ee-3797fdf31fc8,20881314,b7c3fac0-e642-4d1f-b887-003202c36076,49896701729,AS
311785222,51236540,38e7a727-d87a-48d5-859b-2ab823f10f12,20096306,1187a0c4-9472-47dc-8f7c-601cf48bc37e,28875599978,revisor
314241835,51246369,8c5d2687-6ce5-421f-90cb-dcd6da5cae9c,20611799,7ebb2150-0ff6-426d-ae29-e067b223ea4b,22866898484,regnskapsforer
311746987,51236688,ce48e9fe-7eb9-446c-9fa6-b6ca1413105d,20938085,c3c3073d-1990-42fa-b1b0-f391ddf86313,29856199043,forretningsforer
311710826,51485560,60126b3b-83e9-4e03-9921-9c3db19d7921,20196982,26ead776-6ec5-4a44-a998-68736649add3,03817098079,AS
313903591,51246976,aef7ec9e-c69d-4fa5-b1b2-6ed7b139c2f8,20229865,2dce58b9-23d4-47be-a24e-006e5873ec80,15857898106,revisor
310091006,51240747,5418ce4d-569d-4164-93a0-7b9e02b1dbd8,21201543,fba3db82-de74-4595-ad0b-537dcf3a4c10,24876798855,regnskapsforer
314248295,51240012,f26a6283-d65e-41c9-a803-beee9ef27f36,20913561,be930f68-44c6-4d36-8015-de3b5c8b68a1,14896297571,forretningsforer
313036251,51604358,3ef71114-faed-4615-ba42-bad01eee19b0,20396358,5115ad88-7e2c-405a-821e-dc75f9db8849,02858496767,AS
314253477,51240336,a07877e0-21dc-45ec-901f-e436da2abef8,20606847,7db3bdea-9580-4a92-be42-bd36e8d6f413,13837398597,revisor
314239954,51235460,678d03ff-7867-4588-abdd-db8022b6828e,20718225,954fc433-d889-4413-bf8f-950385f4c7ff,02907396625,regnskapsforer
314273575,51535161,e6c01bb4-ab46-4257-88d9-3557f3e04bf2,20160592,1f30ca54-f6e5-47c8-ba8b-654007ab47e9,12926595553,forretningsforer
310711071,51374160,dcc5771b-de05-43eb-bd3e-129140897490,21022016,d56f00cb-09e4-443d-a088-b9d60540d5d7,09826496875,AS
313251772,51235823,111cb031-5e45-488b-a8cf-51cf76ec7043,20398985,51a389cc-2369-49d2-9583-9fe21fc2777e,14885099522,revisor
314244982,51236914,d818c4c0-1fa4-48a4-bd56-bbbed1603b21,20756963,9d80e11f-cb22-4741-8c84-de39ecdd36c0,07897697933,regnskapsforer
312723484,51239558,909e2f0b-1d11-4ecc-9ae0-fe1c0ef8add8,20615267,7f7638a4-f131-4cae-9f73-a3b4bea84d42,29866099799,forretningsforer
314215362,51454823,2f9e088f-4126-480a-b862-c15a39db83cf,20047219,0726e623-e77c-43b3-9a8f-be874834856a,15929899358,AS
214251892,51236920,652d0126-63b4-43e0-add2-748f9ac9ff8d,20517898,6ade4581-ec78-4317-908f-d9932a145cd8,17845498598,revisor
314241770,51237383,47c33bd2-e1ae-46f4-bcf4-a4d742d30715,20987565,ce2d545c-ad7f-4522-8c44-9f911167d94d,06897099495,regnskapsforer
311706225,51248171,f26c4946-99c6-4ce1-859b-be9912c86e2e,20875237,b67b5575-d857-4a05-8a35-50a4b7882dd1,06856698023,forretningsforer
312783916,51424991,6fcf7246-cd66-4085-9f57-90f5ca9860e5,20552358,722c6108-0627-4ffe-b33b-bcd5d22b7c17,08898699588,AS
313065146,51235365,fd1cba40-399d-4c2a-bf69-6682939695ea,20444193,5b32a66d-c5aa-4c77-9ce7-51f7036c5ea3,04836895989,revisor
313441989,51236435,e449808a-dd68-4c4c-8be0-39f8ab67cefe,21165473,f3f45dcd-8fd9-444e-b3e0-e8a8c172e178,13859499257,regnskapsforer
310677124,51242681,867ae394-26ca-4802-8504-c242ca5479b7,20804033,a77db231-954d-47ff-85b7-6abb212250ba,14815699174,forretningsforer
313804577,51474513,46045360-2b10-4f94-bf90-fc8bf48cac4e,20890074,b99ffb36-ef0f-40aa-a2d7-cee0b8d42629,28926699824,AS
310307548,51243286,da5a56a6-15fa-42ee-bce7-d86c30d14db7,20552149,72206412-9fc3-45e9-a08b-f1ed6c1e9c8c,22825398582,revisor
314240901,51242943,42a1ddb6-da42-4831-b411-f6f1dd6a027b,20519785,6b3e647d-a0e6-4e22-b3e3-bf69884483ee,20816298602,forretningsforer
313475670,51430708,c031f887-4ac4-4508-93eb-b9c3d3cce661,20788081,a41c8247-d531-4412-8a5f-8a88231e3717,12876397372,AS
314240499,51237113,bc577968-e987-4f30-942b-73419ba72088,20761664,9e807523-09c6-4de4-849d-ebcd5bfa3a41,31907496700,revisor
312203189,51239718,18af86a5-349f-4416-aa44-08d2fec23c31,21044626,da3a0529-0716-4884-b04b-2f9c533d3f61,16926997746,forretningsforer
313995186,51670750,49ec9e25-503c-4425-aba3-132382626788,21074187,e0839227-bd96-4135-b1fb-73a98d1ed055,10827699689,AS
314242246,51235183,11a7d45c-e6ed-43d9-91d6-f9ae8f122c6f,20773356,a0f94513-b814-43d8-8548-26eb24abc8da,08815697562,revisor
310193291,51241347,0f151a00-8c93-4b47-aca8-89521acf782b,20020955,01a19401-6f88-4e8d-b8d9-1dee6e0ce344,21887299584,regnskapsforer
314088263,51239371,f37fd392-0787-45e1-bd9e-355d2cd9f7cf,20431584,58863969-7cd9-495b-8869-bc7c6c5cf2c3,06838396893,forretningsforer
312622467,51575350,ff29d8bd-b343-445f-a467-0f979eaa8c1a,21047694,dadd7165-c8c2-4033-95d2-d2becbe4ba27,14837295468,AS
314242211,51235239,53a035bb-9f3c-47a4-9d24-5316c72a475f,20013216,47763638-5c6a-45b3-8e56-55e40221924c,12887498871,revisor
314243994,51237018,c18399ec-4c3f-4de2-991c-5c3cb6ccf50c,20752696,9c9938a9-81d9-41e8-92c1-9640c44f02d6,08885399984,regnskapsforer
311138235,51411827,3d26f637-adff-4847-bbaf-b60b3f0e7b5b,20064077,0ab323c3-12ef-4f16-b50f-1c7ddebcc098,06905798942,AS
312589672,51235575,e7aafcd4-0d39-4c78-ae7b-87a2fbf6c331,20494949,67a96812-86f7-4274-9ac6-e0e333493a60,17893349340,revisor
211037482,51236460,0b0603c8-bb78-4495-a9b4-b6145f551c84,20248243,31abad90-3b86-4846-8622-4a7134b170ca,26889397798,regnskapsforer
310433640,51349607,43047a0d-5e8c-404a-bab2-b1ed8645a564,20166913,2090fca0-5d9f-4df3-8594-420aae945d8e,11885195948,AS
310438049,51244432,0d9c88e2-5ac7-4e1d-aaf5-d02bb3107b02,20340723,4550d1fc-ac40-4965-ad1b-9ec077b894f1,28833847394,revisor
314240804,51237605,6f090a09-8b5e-4a68-b36a-fe4338b238b4,20047176,0724a118-e8e5-4a12-b873-533403e1cb70,12837599626,regnskapsforer
314244893,51247570,21f47642-28a9-4e91-9d27-c4eeaab0254f,20912761,be67d525-4f64-4404-9048-41665db92c9d,31878597373,forretningsforer
313600335,51643464,9d806acc-2da2-406d-b79f-c1431db0e19a,21103540,e6c9274e-775f-4699-9aa6-191b8134e9e0,04925799314,AS
314249747,51237941,632ee51b-c9b0-468a-8e5a-5eb4a8cc8dbf,20768285,9fe29ac6-583d-4649-925e-154446ac2fb9,11915898191,revisor
314319915,51267775,5c9306e7-42b2-4874-9230-bce5d54c214a,21058168,dd1ba107-4a96-46a5-9bdb-22b6e6c6bdc8,19875399732,regnskapsforer
310242454,51245660,07760947-7fcf-4127-bc76-f77e3a10216a,21127453,ebd754b7-287a-4aca-9a5e-38dcb2b7a8aa,30837198913,forretningsforer
310477664,51353505,e9b08ea1-dd82-4fc5-a5fa-2c5b7afc0410,20677920,8cbaf761-32c8-404b-b28c-45490b2445ff,04833049955,AS
314241878,51237749,6a15c9cf-47b2-4bdd-bcbd-8eefbc6ae152,20013208,8fdb9719-6e03-41d6-a3da-17018c4f3a28,01906499998,revisor
314239601,51239798,c5b2c850-06dd-487d-bf32-1e5f62fca719,20120498,16ad0c4b-1dc0-48fb-94ca-a4bf9a07dcf8,08826996669,regnskapsforer
312908794,51235619,a336425a-8643-43f4-a0a6-23bbaf389760,20346148,467b0084-44b7-4ed8-ac6d-2391137f887f,03827297398,forretningsforer
312777061,51586145,13b80dd4-4490-48d8-b6c4-3c093c6c9e97,20785082,a376fb63-78d2-47b8-843e-0c22a6720af7,29849199461,AS
310094315,51241548,9ce24e23-5881-4c76-899d-ded82f22f72a,20934814,c3134bf5-8d06-434e-be20-0859ca1ee5a4,04827499108,revisor
314251032,51238243,a8b94805-49f6-4291-99e6-0482c755ed92,20739808,99df51b3-5334-4a89-9904-42945c8a4e45,19905595922,regnskapsforer
312530422,51236062,75772e45-01b9-41f2-9a4d-51bd4db73afe,21086441,e328912c-125a-4b2a-b3af-13ea2079d036,09917096101,forretningsforer
313475751,51634848,c80b8223-bb77-45fa-b92e-1f6bbec2a273,20285966,39b85e13-d3fd-4787-a87d-01ea88d0c0ac,26899497294,AS
314250036,51242078,0552b6f7-4e3f-4eb3-bedf-ba07f0d8d8a0,20489452,6683cc0e-4b7a-4196-99cf-360e35ade61f,13847896994,revisor
314084594,51236210,5c2db1d0-1160-4d81-a15b-bcd2d44c928f,20311107,3efe55ff-580c-451e-9046-a8f504e1a64b,21906998030,regnskapsforer
312409933,51238229,252f145b-36b6-415a-8c7e-2a97d5399b03,21192839,f9c59cc3-1121-49f6-81bb-6470999f7f1d,04916698548,forretningsforer
313603156,51494684,74288464-1023-47ff-a346-6e7670440124,20780150,a26ca0c6-0f5a-45b3-a651-a3f936b6ead2,22857998352,AS
313022021,51235190,529a5d5c-4f27-4a2f-aa5f-4309215a559c,20577191,7768e60f-812d-47c4-9206-eac7a8d89737,28885797727,revisor
313578585,51240883,cbe77a27-708b-4302-a1cf-65087c3d24e2,21002737,d15f41ea-6579-43c3-9f5b-1f0c05a2ee0f,31857195461,forretningsforer
314245423,51236572,af0a9de3-7779-4810-9ac2-c2cad53ec621,20137368,1a427a84-d62b-454e-80f2-1d8a499a3e98,04813349928,revisor
310122394,51238404,e130180b-7f54-42b9-a30b-0e9a435db2f9,20514776,6a7f259f-8186-493d-a517-5ea20f0d0c63,22907896580,regnskapsforer
310846198,51235526,7a8cffad-101f-46aa-9261-1ffae53850b9,20163086,1fb95990-2bc4-49e2-89f7-900a78dd8bb4,69896301535,forretningsforer
311125524,51410708,da430d32-67d2-44a7-b01c-2c22315e7237,20602958,7cdef0bb-b4cb-40a4-8631-85812270dc21,19875996943,AS
214251442,51235288,7c164e2f-a7ea-4d78-9299-14901c631831,20741257,9a2bd029-055b-4279-8a73-7c947160acd6,29887997835,revisor
311107852,51238371,2fd4a445-1902-434c-af7c-c2a90f60ebf0,20245185,3108385a-c949-4b45-9f74-a9827742cd63,06815997385,regnskapsforer
310163449,51235225,24138e48-2f5b-4dd6-b790-d9926040f00c,20068987,0bc39f15-83c7-4d4c-97c3-4f873c67e233,04836795100,forretningsforer
312245701,51253254,e5bea297-c45c-4e6e-84cd-ea0ab2199735,20117919,161e3478-def8-4db9-bd13-1587196bfe4f,18825298939,AS
314242440,51239079,2d511d09-a09e-4f69-98d1-c31489630caa,20965681,c98e0a9f-a29a-4a7e-87cb-9764a49c3724,31855299952,revisor
313723798,51241893,52bc3a5c-0b62-4514-adf3-51f03b2773d3,20063221,0a83eb52-f2e5-41ec-9c94-62a8da961bb1,25887499481,regnskapsforer
310627879,51276187,58fd9ab3-9678-49a6-8ecf-edf508136d95,20013276,463f489f-28e4-4388-9e3a-d4b5521ee837,07826399842,forretningsforer
213981102,51239003,0d86f71e-3c1f-4f0d-a5d7-51da866c2eb9,21176213,f63dd96b-9477-440a-a2a5-b86897673fe6,20875599128,AS
314244397,51237244,6f99f5b8-9a32-45b7-9f62-8d8e774e2bde,20393368,507569e9-9a30-45e9-8fbb-7fb37ef3aee0,03855998989,revisor
314248945,51235149,c04c67da-7afa-4513-819b-a73d21861b66,21061852,dde66043-d167-4093-a146-e29b96729c96,06861098905,regnskapsforer
313567311,51247995,b51a548e-1c85-4446-9aa9-911753dad70e,20716946,950ab7c1-3486-43e9-af28-7587db153264,22877097904,forretningsforer
313145751,51478721,ec78c004-079c-4c05-a7e4-d0a3a76a4fdb,20782405,a2e2d8dd-6a99-4605-b466-36aa1f7bfdf1,09824098503,AS
314239385,51236940,ab24403c-d2a1-4528-9880-af497b7d8203,20013214,e957bfbe-8555-4683-bb90-cb2ceb66e1a5,10876398783,revisor
312939762,51241008,ee3add84-f6c9-4640-9f31-7201f7d32aef,20585573,792d7ca3-8878-4e34-ac3d-ff1f586e19ca,02866196748,regnskapsforer
210815872,51235322,7f059b2b-f6d2-409b-83fd-194f1aaab90d,20475937,63af9caa-6935-42be-a3fc-b9a5af8b6e4b,11896799993,forretningsforer
312604620,51574105,3f89b0dc-0359-4a10-8e21-45db091caddf,21183272,f7b5c255-09ad-4665-80c2-82a7e07661ac,26908799339,AS
314244125,51244858,df5f289a-7d6d-424a-99ae-d94a33aa2dca,20724969,96c12a7d-f986-454a-993b-85e4060e0051,24855898191,revisor
313080935,51257537,a2d1afc5-e3d4-46cc-a6ac-b5a8ca9bf82a,20428311,57d802fc-7cb3-46b4-bf70-93abe0631855,26896596194,regnskapsforer
313565335,51239540,73da4088-1cce-4a17-b8d1-6d8986f1a755,20713436,944d41fd-4e8d-4b7d-8f3f-d0ba07ef888c,04821448684,forretningsforer
312481944,51565494,39d64330-0575-4d32-b6f9-b353dd5864b3,21047750,dae07bee-9921-4dc0-82e5-cf38b7e11bb0,27826797342,AS
314240405,51269092,e34e66b0-e821-40a4-a4a6-fb396b35230a,20827123,ac673388-72b9-4baf-b389-1943b76db202,23859399711,revisor
314279913,51376692,9f10a479-b95c-4653-9da4-e319208f7c20,20220473,2bd54398-4082-438d-ac0c-9d3d1295aff1,23826098759,forretningsforer
210780602,51244197,e389093f-397d-43e1-9bbe-84ca14f482df,21092250,e46891fb-0165-407f-b461-9e93a78f29d0,17886898207,AS
314240065,51245594,f7fab08e-e2da-4e96-9433-d9b729eac663,20575171,76f6e9f0-f4fe-40a3-9e8b-8e675f2beac0,28835098372,revisor
314246659,51235696,b309ea93-cd87-456b-8d5e-067075c338fb,20212408,2a258df9-6ddd-4725-b1bb-a3ac8d925561,29877196761,regnskapsforer
213942832,51239147,cfe1b478-70cc-46bc-86b2-ed8ad2d91beb,20391568,5018666c-36b2-41f8-9a4a-dcf5f3422ce5,20836499094,forretningsforer
313464806,51429266,e4198785-e98d-4ea0-9138-485a1015efce,21055375,dc832520-4882-4740-bb89-bbb84f1f0b74,05898296379,AS
314239679,51236517,b1fe68c2-f9e4-49bb-abb5-051cffca09e3,20013219,2de59c3d-3eb1-4a4a-80f9-6a991acf9009,12845798727,revisor
314306759,51248007,40c94da7-2e2e-41bc-b3ff-61e1880d14d4,20297315,3c18625a-a909-4beb-a70d-53052710c294,09845899190,regnskapsforer
313310744,51235892,b5265db7-602f-4491-893e-bfeadf7944b9,20972169,caedecde-9939-4a0a-a20a-b3d2fd23672a,10856598735,forretningsforer
314259122,51273965,dc7c49b5-6ba4-4416-88db-d172bca81f77,21027211,d689bd1c-887d-4970-82aa-44788a00e0fb,20908698771,AS
314241037,51237159,8d1cc18c-fa8e-4f3c-ab51-7ac8f508659e,20230299,2de8632c-c14b-4ac7-9ea8-f8ffd22f7189,31817498178,revisor
314243757,51282579,dbc4810e-76e1-48d6-a93a-046b08a72d09,20897177,bb1c430c-4283-409e-8dbf-bf52a9ff7b0f,18826599703,regnskapsforer
313305341,51245058,c09737e8-ac2b-431e-9083-3f0376610703,20618586,802eac86-9825-4b81-9ae1-a6970c9a5852,14869397416,forretningsforer
313236900,51472827,f36bf4f8-cabc-41c9-becd-48bad0941228,20506684,5f9e59d2-b395-425e-987f-bdf26d23099d,29819497433,AS
314241800,51235568,1609bdc5-c5a6-4157-8f0a-0ed87ff007b9,20039416,05832a6b-578e-4a01-a99f-dcac15a3116e,24876696823,revisor
314239733,51241203,4992579c-1a0e-4777-81d0-14136e2b0a5a,20961605,c8b0c410-71dd-4dd3-9ade-8859aa2d883a,03906299177,regnskapsforer
